Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
"['Astrophysics', 'Biophysics', 'Materials Physics', 'Physics Education', 'Standard Physics']","The Bachelor of Science in physics is designed to provide a broad and solid education in classical and modern physics with an emphasis on the theory and application of physics in the 21st century.
The program is suitable for those planning careers in research in physics or a related field (with a graduate degree); in secondary education; or in industry, including the aerospace, data science, defense, electronics, energy, medical, semiconductor and technology sectors.
In addition to the fundamental physics curriculum, students can participate in research projects in areas such as biophysics, cosmology, elementary particle physics, condensed matter and materials physics, nanoscience, and physics education. Many of these projects are in collaboration with faculty in other departments on campus and at other institutions and national laboratories. The Department of Physics offers research opportunities not only at the Tempe campus but at the Downtown Phoenix campus as well, through the Center for Biological Physics. Undergraduates will find access to state-of-the-art facilities for their research, such as the LeRoy Eyring Center for Solid State Science, the Center for Biological Physics and several facilities in the Biodesign Institute.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAPHYSBS/physics,,,"Physics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"Political science is the study of governments, public policies and political processes, systems and political behavior. It is a social science dealing with the theory and practice of politics and the analysis of political systems and political behavior.

The BA program in political science provides students with a broad and systematic understanding of the political world and the skills to think critically, communicate effectively and conduct research. Students learn how to ask and answer important questions about politics, both domestic and international. They study how governments and political systems are structured and how they function, and they learn about the political ideas that have shaped the world.

Students may focus their studies on particular subfields, including:
- American politics
- comparative politics
- international relations
- political theory

In addition to a broad liberal arts background, this program provides students with the opportunity to develop skills in oral and written communication, as well as in critical and analytical thinking.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LSPOLSCBA,,BA,"Political Science, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Science in political science program provides students with the research tools to study social phenomena. This degree program prepares students to become leading researchers in a variety of social science fields.

The BS degree program in political science is recommended for students who want to develop more advanced quantitative analysis skills, especially those interested in continuing on to graduate school in political science, in data-driven careers in politics, government or the private sector, or in some law degrees where these skills are particularly helpful. The program prepares students to become leading researchers in various fields, with high-level skills in social science statistics, mathematics and research design.

The School of Politics and Global Studies is a dynamic and engaged community of scholars who are nationally and internationally recognized in their fields. Students learn from and work with faculty members who are leading experts on topics such as:

campaigns and elections
conflict and human rights
international relations
Latino politics
law and society
political theory
women and politics

As an integral part of the school, the BS program in political science prepares students with the tools they need to be socially aware, critically thinking and engaged citizens.",https://degrees.apps.asu.edu/bachelors/major/ASPOSBS,,BS,"Political Science, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in population health provides students with the foundational skills and knowledge needed to improve the health of populations and promote health equity for all. Students learn the foundational skills and knowledge needed to improve the health of populations and promote health equity for all. They also develop the skills needed for evidence-based practice and decision-making by completing coursework in areas such as epidemiology, biostatistics, health policy, program planning, global health, and social and behavioral health. This comprehensive curriculum offers students the opportunity to examine the complex factors that influence human health and disease and to explore methods for protecting and improving the health of entire populations. The program can provide the foundation for graduate studies in public health or for medical, dental or pharmacy school, and it can prepare students for a wide range of career opportunities in the health care industry. Students interested in applying for graduate school or professional programs such as medical, dental or pharmacy school are strongly encouraged to connect with their academic advisor to discuss the specific courses they should take.",https://degrees.apps.asu.edu/bachelors/major/ASU00/HEPOPHBS,,BS,"Population Health, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in preveterinary medicine is a comprehensive, four-year undergraduate course of study that combines coursework required for admission to a college of veterinary medicine with in-depth study of animal structure and function. Students develop a strong background in biology and chemistry and advanced coursework in anatomy, physiology, nutrition, immunology and other animal-related subjects.

The curriculum is ideal preparation for students who want to become veterinarians but who also may decide to pursue graduate or professional school opportunities in other health-related areas or careers in the biotechnology or animal health industries. The degree program includes all of the required coursework for admission to most colleges of veterinary medicine.

Students who wish to pursue a career in veterinary medicine may do so with a variety of undergraduate degrees. Because admission to veterinary college is not guaranteed and is extremely competitive, students are advised to choose a degree program that offers a strong background in the sciences and offers a variety of career options.

This major is eligible for the Western Undergraduate Exchange program at a reduced tuition rate. The WUE tuition rate is available to students from Alaska, California, Colorado, Hawaii, Idaho, Montana, Nevada, New Mexico, North Dakota, Oregon, South Dakota, Utah, Washington, Wyoming, Guam, the Republic of the Marshall Islands, the Federated States of Micronesia and the Commonwealth of the Northern Mariana Islands (CNMI).

This program is offered by the College of Integrative Sciences and Arts at the Polytechnic campus.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LABAPVETBS,,BS,"Preveterinary Medicine, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
"Air Transportation Management, Unmanned Aerial Systems","The BS program in professional flight prepares students to become professional pilots. Graduates earn a commercial pilot certificate with multi-engine and instrument ratings.

The program focuses on developing the aeronautical knowledge, skills and flight proficiency needed for a career as a professional pilot. Students learn to fly in the most technologically advanced aircraft and simulators available. The program meets the requirements for a restricted airline transport pilot certificate. With a restricted ATP, a pilot needs only 1,000 flight hours to be eligible to fly for an airline, compared with 1,500 hours otherwise required. Additionally, a graduate of ASU's professional flight program earns the commercial pilot certificate in as few as 450 flight hours versus the standard 1,500 hours it could take from other flight schools.

Students have the opportunity to make valuable contacts with industry professionals. Upon completion of flight training, students can apply for certified flight instructor positions with ASU's flight provider, AeroGuard Flight Training Center.

Graduates are prepared for careers as professional pilots.",https://degrees.apps.asu.edu/bachelors/major/ASU00/APPRFLBS,This program is accredited by the Aviation Accreditation Board International.,BS,"Professional Flight, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Applied Physics,"The BS program in professional science with a concentration in applied physics provides a unique alternative to traditional degree programs in science. This innovative program combines a strong core in the major with professional skills in communication, computation and workplace practices. Students are trained in the fundamentals of physics and in how to apply their knowledge to technology-based careers. In addition to technical proficiency, students gain critical workplace skills such as project management, business fundamentals and leadership.",https://degrees.apps.asu.edu/bachelors/major/ASU00/SCPSAPBS,,BS,"Professional Science (Applied Physics), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Environmental Technology and Management,"The Bachelor of Science degree program in professional science with a concentration in environmental technology and management is an innovative, interdisciplinary program that combines a science background with professional skills to prepare students for a variety of careers in the technology and management sectors of the environmental industry.

The program provides students with the critical skills and knowledge needed to address the complex environmental challenges facing society.

The curriculum combines courses in life and physical sciences, technology and engineering, management, and leadership. Students learn from faculty in the College of Integrative Sciences and Arts and Ira A. Fulton Schools of Engineering who are experts in their fields and have extensive experience in the environmental industry.

Students have opportunities to gain hands-on experience through internships and research projects with industry partners and government agencies.

Graduates are well prepared for careers in a variety of fields, including:
-environmental consulting
-environmental health and safety
-natural resource management
-sustainability

Graduates are prepared for career paths in industry and governmental agencies as well as for admission to professional science master's programs.",https://degrees.apps.asu.edu/bachelors/major/ASUPRO/TSEMBS,,BS,"Professional Science (Environmental Technology and Management), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in project management provides students with the knowledge and skills needed for careers managing projects in a variety of industries.

Students learn the entire project life cycle, from initiation and planning to execution, monitoring, controlling and closing. The curriculum covers a wide array of courses, including:
-agile project management
-change management
-cost and schedule control
-leadership
-procurement
-quality management
-risk management

The program provides a deep understanding of project management principles, tools and techniques. Students are prepared to plan, execute and oversee projects to successful completion, making them valuable assets to any organization.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TEPMGTBS,"The Bachelor of Science in project management is accredited by the PMI Global Accreditation Center for Project Management Education Programs (GAC). The GAC is the world's leading specialized accrediting body for project management and related degree programs, attesting to the quality of the ASU degree program and its graduates.",BS,"Project Management, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Arts in psychology provides a strong foundation for a variety of careers and for the pursuit of graduate studies in psychology and other professional fields. The degree program emphasizes the development of critical and analytical thinking skills.

Students learn about the science of behavior and mental processes through active learning and mentored experiences in research labs and community settings. Many psychology majors also complete a second major, a minor or a certificate in other areas, such as family and human development, business, or justice studies, to expand their skills and career options.

ASU's Department of Psychology is an award-winning department that has been recognized by the American Psychological Association for its undergraduate program. The program provides the opportunity to explore many areas within psychology through a wide variety of research areas and courses such as:

Social Psychology
Clinical Psychology
Cognitive Psychology
Developmental Psychology
Behavioral Neuroscience
Abnormal Psychology
Memory and Forgetting
These courses represent the major areas of psychological science.

Students interested in pursuing a graduate degree in psychology or a related area are strongly encouraged to gain research experience by working in one of the psychology department's more than 30 research labs. The Department of Psychology's website has a search tool for finding research opportunities.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAPSYSBA,,BA,"Psychology, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Science in psychology program provides a strong foundation in the concepts and methods of the science of psychology.

Psychology is the scientific study of behavior and mental processes, from the level of the nerve cell to the level of the group. The BS program offers a more extensive background in the foundational areas of psychology and a more comprehensive quantitative and research methods sequence than does the Bachelor of Arts program. The degree is excellent preparation for graduate study in psychology as well as other professional fields, such as law and medicine.

Psychology majors gain experience in analyzing, interpreting and synthesizing information in a scientific manner. These are skills that are highly valued in many work environments.

The bachelor's degree in psychology is a popular undergraduate major. Many students choose to combine their study of psychology with another major or minor. Psychology graduates are employed in a wide variety of work settings. Many jobs require specific skills and knowledge in a specialized area, such as applied behavior analysis, and students should check with a departmental advisor for details on specific career-related course sequences.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAPSYSBS/psychology,,BS,"Psychology, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in public administration is intended for students who are interested in a career in public service. The program prepares students with the knowledge and skills necessary for management and leadership positions in government and nonprofit organizations.
The curriculum requires courses in a number of public service-related areas, including:

leadership and management
public policy
public finance
urban studies

The curriculum prepares students to solve public problems and to pursue and advance in a public service career. Coursework focuses on the knowledge and skills that are most useful to public service professionals, and students learn to critically analyze and creatively respond to the challenges of governance. Students also develop an appreciation for the ethical dimensions of public service and the importance of professional integrity.
The program is offered by the School of Public Affairs, part of the Watts College of Public Service and Community Solutions.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LSPABBS/public-administration,,BS,"Public Administration, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BS program in public health prepares students to promote and protect the health of individuals and communities.

Students learn how to analyze and understand the complex factors that influence the health and well-being of individuals, families, communities and populations and develop skills to promote health equity and prevent disease, injury and disability.

The curriculum provides a strong foundation in the five core disciplines of public health:
biostatistics
environmental health
epidemiology
health policy and management
social and behavioral sciences

Students take coursework on topics such as:
global health
health communication
health disparities
health education and promotion
program planning, implementation and evaluation
research methods

Throughout the program, students gain real-world experience through an internship, which provides a valuable opportunity to apply their knowledge and skills in a public health setting.

Upon graduation, students are well prepared for careers in a variety of public health fields, such as:
community health
environmental health
global health
health communication
health education and promotion

They are also well-prepared for graduate studies in public health and related fields, such as health care administration, medicine and public policy.

Graduates of this program may be eligible to sit for the national credentialing exam to become a Certified Health Education Specialist. The CHES exam is offered by the National Commission for Health Education Credentialing and is the only accredited credential in the health education and promotion profession.",https://degrees.apps.asu.edu/bachelors/major/ASU00/HEHEPHBS,,BS,"Public Health, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
science and technology policy,"The BS program in public policy teaches students the skills to understand, analyze and influence public policy at the local, state and national levels. Students learn to critically evaluate policy arguments, research and data; conduct policy analysis; and communicate effectively about policy issues orally and in writing. The curriculum integrates a strong foundation in public policy with analytical courses in economics and research methods as well as a policy concentration of the student's choice. Graduates are well-prepared for a variety of careers in which they can make a difference in their communities and in leadership positions in government, nonprofit organizations and the private sector.",https://degrees.apps.asu.edu/bachelors/major/ASPPB/public-policy-bs,,BS,"Public Policy, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The BA program in public relations and strategic communications provides a comprehensive understanding of how to be an effective communicator in a variety of business, media and nonprofit organizations. Students in this degree program learn how to communicate effectively with diverse audiences and to create and sustain the quality of relationships that an organization needs to succeed. The program also provides skills in managing internal and external communications programs using traditional and new media. Students learn how to respond to and manage crises and to become innovative problem-solvers. The curriculum provides a strong foundation in professional ethics, media law, theory and research. All students are required to complete a professional internship prior to graduation.",https://degrees.apps.asu.edu/bachelors/major/ASU00/JCPRSBA,,,"Public Relations and Strategic Communications, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Emergency Management and Homeland Security,"The BS program in public service and public policy with a concentration in emergency management and homeland security offers an innovative, interdisciplinary curriculum. It draws on the expertise of faculty in the School of Public Affairs and from a variety of other academic units across ASU.

The curriculum combines a foundation in public service and public policy with specialized courses in emergency management and homeland security and electives drawn from related disciplines. The program prepares students for leadership and management roles in public, private and nonprofit organizations through the study of topics that include:

all-hazards emergency management
comparative disaster management
critical infrastructure protection
cybersecurity policy and management
disaster planning and preparedness
disaster response and recovery
ethical issues for emergency managers
health and medical issues in emergency management
homeland security policy and administration
information technology in emergency management
introduction to public service and public policy
terrorism
The coursework prepares students for challenging leadership positions within the public safety disciplines of fire services, law enforcement, and emergency medical and health services. Students gain the critical-thinking skills and understanding necessary to excel as leaders who must address the challenges of disaster response and recovery.",https://degrees.apps.asu.edu/bachelors/major/ASU00/PPEMHSBS/public-service-and-public-policy-emergency-management-and-homeland-security-bs,,BS,"Public Service and Public Policy (Emergency Management and Homeland Security), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Emergency Management and Homeland Security,"The BS program in public service and public policy prepares students for careers in the public sector, including in government and nonprofit organizations. Students gain insight into public policy and the issues public and nonprofit managers face, from human resources and budgeting to policy analysis and ethics. Students learn to develop and implement policy and deliver public services effectively and ethically in a diverse and dynamic society. Students acquire an understanding of the structure and function of the public sector, the skills required for success in public service and the values characteristic of public service.

Core coursework in public policy and management provides the foundation for students to develop specializations in areas of individual interest.

The BS program in public service and public policy also offers a concentration in emergency management and homeland security. The concentration prepares students with the knowledge and skills necessary for a career in emergency management and homeland security. Students develop competence in the management of all types of hazards and disasters through the study of planning, mitigation, response and recovery. A wide variety of elective courses in criminal justice, social work, public affairs, geography, communication, sustainability and other areas are available to support and enrich the curriculum.",https://degrees.apps.asu.edu/bachelors/major/ASUPPSPUB,,BS,"Public Service and Public Policy, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Arts in business with a concentration in real estate provides an overview of the tools and concepts used for real estate decision-making.

The program is designed for students who want to develop a broad-based knowledge of business with a specific understanding of real estate markets, law, finance and appraisal. Students are prepared to become leaders who create value in the real-estate development, investment, and lending industries.",https://degrees.apps.asu.edu/bachelors/major/ASU00/BABUSREABS,The W. P. Carey School of Business is accredited by the Association to Advance Collegiate Schools of Business (AACSB International).,BA,"Real Estate, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Science in recreation therapy program at ASU is designed to prepare competent, entry-level recreational therapists with the knowledge, skills and abilities necessary to become leaders in the field and successfully complete the national exam. The program curriculum is specifically aligned with the requirements of the National Council for Therapeutic Recreation Certification.

The recreational therapy profession seeks to improve the quality of life for individuals with disabilities, injuries or illnesses through active treatment. This is achieved using a systematic approach called the therapeutic recreation process, which includes assessment, planning, implementation, evaluation and documentation. Recreational therapists are active, creative and compassionate professionals who use recreation activities and other life experiences to help people make the most of their lives --- physically, mentally, emotionally and socially.

The program requires students to complete a supervised, professional internship in the final semester of the program. Faculty members assist students in obtaining an internship that fits their desired career path.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TSRCTBS,The recreation therapy program is accredited by the Commission on Accreditation of Allied Health Education Programs upon the recommendation of the Committee on Accreditation of Recreational Therapy Education.,BS,"Recreation Therapy, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Arts in religious studies is the undergraduate degree program in the academic study of religion.

The curriculum focuses on the critical, analytical and cross-cultural study of religions. Students learn to see religions as complex and historically dynamic traditions, involving texts, rituals, social institutions, and material cultures, which have shaped, and in turn been shaped by, their historical and cultural contexts.

The curriculum covers the major world religions (Buddhism, Christianity, Hinduism, Islam and Judaism) and also newer, smaller-scale or little-known traditions as well as non-religious meaning systems.

In addition to a broad comparative overview of religious traditions, students also develop expertise in one tradition or a particular theme. Students learn diverse approaches to the study of religion, from fields such as:

anthropology
history
philosophy
sociology

They gain strong research and writing skills, and they learn to think critically about complex texts, practices and social formations. The degree offers a basic foundation in the study of religion that can lead to graduate study or to a wide variety of careers.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LASHURSBA,,BA,"Religious Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Science in Engineering in robotics program is an interdisciplinary program that prepares students to meet the challenges of designing and developing the intelligent systems of today and the future. Students will develop foundational knowledge in computer science, data structures, mathematics and the physical sciences, with strong hands-on experience in the design, development, construction and application of robotic and autonomous systems, including control systems and machine learning.

Through an integrative, experience-based curriculum, students will gain experience in the end-to-end design of robotic systems, as well as an appreciation of the social and ethical aspects of these technologies. Students who complete the BSE in robotics will be prepared for work in the increasingly interdisciplinary field of robotics, where expertise in both hardware and software is critical. The curriculum provides breadth and depth across the core areas of robotics (sensing, reasoning and acting) while also enabling students to pursue specialized interests in a specific area.

This program is offered by the School of Computing and Augmented Intelligence.",https://degrees.apps.asu.edu/bachelors/major/robotics,"The robotics BSE program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",,"Robotics, BSE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Russian,"The Bachelor of Arts program in Russian offers students a solid foundation in the Russian language, with a focus on all four language skills (speaking, listening, reading and writing), and combines it with the study of Russian literature, culture, history, politics and film.

In addition to the skills gained through the study of a foreign language, literature and culture, which are highly valued by employers, students develop the strong intercultural communication and critical thinking skills needed to thrive in an increasingly interconnected and diverse world. Graduates are prepared for careers in a wide range of fields, including education, government service, journalism, national security, nongovernmental and nonprofit organizations, and translation and interpretation.

The program offers a diverse selection of Russian language, literature and culture courses. All Russian majors are strongly encouraged to participate in one of the study abroad programs available in Russia and other Russian-speaking countries.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LASILRUSBA,,BA,"Russian, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Biological Sciences,"The BAE program in secondary education with a concentration in biological sciences prepares students to become middle school or high school science teachers. Students learn how to be effective teachers and how to develop and evaluate curriculum and instructional materials.

The program combines coursework in biology and other sciences with courses in the theory and practice of teaching. Teacher candidates learn how to plan lessons, manage a classroom and assess student learning. They are taught how to foster a learning environment in which all students, including those from diverse cultural and linguistic backgrounds, can succeed.

Extensive field experiences in a variety of school settings give students the opportunity to practice their teaching skills and connect what they are learning in their university classes with the realities of the classroom. The program culminates in a full-time clinical experience (student teaching).

Graduates are recommended for teacher certification in Arizona to teach biology in grades 6 through 12.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TESEDBIOSCB,"This program, which is accredited by the Council for the Accreditation of Educator Preparation, leads to teacher certification in the state of Arizona.",BAE,"Secondary Education (Biological Sciences), BAE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Chemistry,"The BAE program in secondary education with a concentration in chemistry prepares students to teach chemistry in grades seven through 12. The program is a collaboration between the Mary Lou Fulton Teachers College and The College of Liberal Arts and Sciences. Students complete subject matter coursework in the partner college and teacher preparation coursework in the Teachers College.

Graduates of this program earn an institutional recommendation from ASU to the Arizona Department of Education for teacher certification in the state of Arizona in chemistry, grades 7-12.

All students must meet the requirements for Arizona teacher certification. This includes extended field experiences (teacher residencies) in a variety of settings appropriate to the student's chosen content area and grade level. Students should see the academic advisor for information on completing requirements for teacher certification.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LATEACHEBAE,,BAE,"Secondary Education (Chemistry), BAE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Earth and Space Sciences,"The BAE program in secondary education with a concentration in earth and space sciences prepares students to become middle school and high school earth and space sciences teachers.

Coursework in this Mary Lou Fulton Teachers College program emphasizes the content knowledge and pedagogical skills needed to be a highly qualified teacher, including research-based teaching strategies and methods. The coursework is integrated with extensive field experiences in partner districts, culminating in a full-time student teaching internship.

Upon completion of the program, students are prepared to teach a variety of earth and space sciences subjects, including:
- astronomy
- geology
- meteorology
- oceanography

Students who complete this program earn a bachelor's degree and an Arizona teaching certificate in secondary education, 6-12, and a structured English immersion endorsement, K-12. This program is also offered as a fast-track option for eligible students, allowing them to complete both their undergraduate and master's degrees in education in four and a half years.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LASEDESSBAE,All educator preparation programs in the Mary Lou Fulton Teachers College are accredited by the Association for Advancing Quality in Educator Preparation. ASU is also accredited by the Higher Learning Commission.,,"Secondary Education (Earth and Space Sciences), BAE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
English,"The BAE program in secondary education with a concentration in English prepares students to teach English in grades 6-12. The program emphasizes the knowledge, skills and dispositions needed to be an effective teacher of English in a multicultural society.

Coursework focuses on knowledge of the subject matter, the learner and learning, and curriculum, instruction and assessment. Students learn about the English language and how to analyze literature as well as how to teach reading and a wide range of types of writing.

This secondary education program includes professional experiences in a variety of school settings, including a full-time student teaching internship. The professional experiences, which are integrated with the coursework, provide students with a rich, hands-on experience of working with students from various cultural, linguistic and socioeconomic backgrounds.

All coursework is taken in a sequential manner.

Arizona teacher certification for grades 6-12 is awarded upon successful completion of the program. The Mary Lou Fulton Teachers College provides a teaching certification officer who is a liaison to the Arizona Department of Education and who is able to provide information on the certification process.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LASEDENGBAE,The Mary Lou Fulton Teachers College is accredited by the Council for the Accreditation of Educator Preparation.,BAE,"Secondary Education (English), BAE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
History,"The BAE program in secondary education with a concentration in history prepares students to teach history in grades 6-12. Students learn to develop curriculum, instruction and assessment materials to meet the needs of all learners in history classrooms, including English language learners and students with disabilities.

Students in this program are not required to complete a minor.

In addition to the content knowledge courses in history, students take a range of professional teacher preparation courses grounded in research-based practices, and they spend significant time in partner-district schools working with mentor teachers and students. The program culminates in a full-time student teaching internship. Upon successful completion of all program requirements, graduates are recommended for teacher certification in Arizona.",https://degrees.apps.asu.edu/bachelors/major/secondary-education-history-bae,The Mary Lou Fulton Teachers College is accredited by the American Psychological Association and the Council for the Accreditation of Educator Preparation.,,"Secondary Education (History), BAE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Mathematics,"The BAE program in secondary education with a concentration in mathematics prepares students to teach mathematics to students in grades seven through 12.

The program offers students rich, discipline-based content knowledge and research-based pedagogical training in a clinically rich teacher preparation program. Graduates of the program are prepared to have a positive impact on student learning and to meet the unique needs of diverse student populations.

Students in this program benefit from the expertise of world-class faculty in Mary Lou Fulton Teachers College. This professional educator preparation program in the college is a model for 21st-century teacher education.

The program includes cutting-edge coursework, extensive clinical experiences and a student-centered environment that is supportive of diversity. Students' coursework is enriched by research and hands-on learning in a variety of school and community settings.

Graduates are recommended for teacher certification in Arizona.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LAMAED,Mary Lou Fulton Teachers College is accredited by the Council for the Accreditation of Educator Preparation.,,"Secondary Education (Mathematics), BAE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"The Bachelor of Arts in Education in secondary education with a concentration in physics prepares students to teach physics in a secondary school setting (grades 6-12).

The program provides students with a broad and balanced curriculum of physics and pedagogy coursework. Students explore the principles of physics and how to translate those concepts into engaging and effective lesson plans.

Students also gain hands-on experience by completing a two-semester student teaching experience in a local school. The program is designed to meet the certification requirements of the Arizona Department of Education.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LASEDPHBAE,The Mary Lou Fulton Teachers College is accredited by the Council for the Accreditation of Educator Preparation.,,"Secondary Education (Physics), BAE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
political science,"The BAE program in secondary education with a concentration in political science prepares students to teach political science in grades 7-12.

The program offers a solid foundation for teaching political science in secondary schools. It features a combination of academic work in a content area, professional education experiences and courses leading to institutional recommendation for teacher certification.

The secondary education program is an intensive, cohort-based program that requires students to apply for admission in their sophomore year. All students complete a common core of courses providing a strong foundation in secondary education theory and practice, and they are assigned to a full-year internship in the senior year. In addition, students work with an advisor from the Mary Lou Fulton Teachers College to ensure that all requirements for teacher certification are met.",https://degrees.apps.asu.edu/bachelors/major/ASU00/TSEDUPLBAE,,,"Secondary Education (Political Science), BAE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
Social and Behavioral Sciences (Standard),"The BA program in social and behavioral sciences provides students with an integrated learning experience that draws on the social sciences to explain the causes and consequences of human behavior. The program's interdisciplinary approach provides students with a holistic understanding of people and societies. Students take courses in a variety of fields, including communication, economics, history, political science, psychology and sociology, to analyze human behavior and its connection to the broader social world.

Students also have opportunities to work alongside faculty on research projects and to pursue their own research interests through the New College Undergraduate Inquiry and Research Experiences program. The college's faculty are nationally recognized scholars in their fields who are dedicated to excellence in both teaching and research.

In this program, students develop a core set of analytic and methodological skills and then choose a variety of social science electives based on their career goals. These courses prepare students for careers in diverse fields, such as business, counseling, law, public administration and social work.

Students pursuing an undergraduate certificate in social sciences research methods can learn social science research techniques and gain hands-on experience by collecting, analyzing, interpreting and presenting data.",https://degrees.apps.asu.edu/bachelors/major/ASU00/LASSBSBA,,,"Social and Behavioral Sciences, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
American Studies,"The BA program in social and cultural analysis with a concentration in American studies is an interdisciplinary program focusing on the historical and contemporary formations of American culture. Students in American studies explore how race, class, gender, sexuality and place have shaped American society. Coursework in American studies challenges students to learn and use theories and methods from a wide range of academic fields, including:
cultural studies
history
literary studies
media studies
performance studies
sociology
Students have opportunities for independent research and for internships in museums and other cultural institutions in the Phoenix metropolitan area.
The degree can be used to prepare for a wide range of occupations, including:
cultural programming
education
journalism
law
library science
social justice and advocacy work",https://degrees.apps.asu.edu/bachelors/major/ASU00/LASSCAAMBA,,,"Social and Cultural Analysis (American Studies), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
