Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
,,"To enter the minor, students must have a 2.0 (C) grade-point average in their lower-division courses. Preparation for the minor: Psychology 10; one course from Program in Computing 10A, 10B, Computer Science 31, or 32; one course from Philosophy 7, 8, 9, or 31; and one course from Linguistics 1, 20, Philosophy 7, 8, 9, 31, Psychology 15, 85, Statistics 10, 12, or 13. All courses for the minor must be taken for a letter grade. After completing the preparation courses, students may request to enter the minor by contacting the Psychology Undergraduate Advising office.",,True,False,True,False,False,,,program,Minor in Cognitive Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed one lower-division course in Comparative Literature (Comparative Literature 1, 2, or 4). All courses must be taken for a letter grade.",,False,False,False,False,False,,,program,Minor in Comparative Literature,https://complit.ucla.edu/wp-content/uploads/2020/10/COMP-LIT-Minor-Requirements.pdf
,,"To enter the minor, students must be in good academic standing (2.0 grade-point average), have completed Ecology and Evolutionary Biology 100 or 116 (or Environment 121) with a grade of C or better, and file a petition in the Ecology and Evolutionary Biology Undergraduate Office, 101 Hershey Hall.",,True,False,True,False,False,,,program,Minor in Conservation Biology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Required,"To enter the minor, students must have completed at least one upper-division creative writing workshop (English 133, 134, 135, 136, or 137) with a grade of B or better and have an overall grade-point average of 2.0 or better. Admission is competitive and based on the quality of a manuscript of the student’s own creative writing and a personal statement submitted with the application.",Required,True,False,False,False,False,,,program,Minor in Creative Writing,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To be admitted to the minor, students must (1) be in good academic standing (2.0 grade-point average or better), (2) have completed all lower-division minor courses with a grade of C or better, and (3) have an overall GPA of 3.0 or better in at least two of the following courses: Computer Science 31, 32, Mathematics 33A. The application for admission to the minor is available on the Samueli School of Engineering website.",,True,False,True,False,False,,,program,Minor in Data Science Engineering,https://www.seasoasa.ucla.edu/wp-content/uploads/seasoasa/UCLASamueli-Anncmt-24-25.pdf
Not Required,Required,"To enter the minor, students must be in good academic standing (minimum 2.0 grade-point average), have completed 45 units, and have completed Digital Humanities 101 with a grade of B or better. Applications are submitted through the program website and include a brief statement of interest.",Not Required,True,False,False,False,False,,,program,Minor in Digital Humanities,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Required,Required,"To enter the Disability Studies minor, students must be in good academic standing (2.0 grade-point average or better), have completed 45 units, and have completed Disability Studies 101W with a grade of B or better. Students must also complete an application for the minor and meet with the student affairs officer.",Required,True,False,False,False,False,,,program,Minor in Disability Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the Earth and Environmental Science minor, students must have an overall grade-point average of 2.0 or better and file a petition in the Earth, Planetary, and Space Sciences Student Affairs Office, 3683 Geology.",,True,False,True,False,False,,,program,Minor in Earth and Environmental Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed all lower-division minor requirements. A minimum of 20 units must be unique to the minor and may not be used to satisfy any other requirements.",Not Required,True,False,False,False,False,,,program,Minor in East Asian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must be in good academic standing (minimum 2.0 grade-point average) and have completed Life Sciences 7A, 7B, and 7C with a grade of C or better. To declare the minor, students should contact the EEB Undergraduate Office.",,True,False,True,False,False,,,program,Minor in Ecology and Evolutionary Biology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To apply for the minor, students must have completed all of the following pre-minor courses with a grade of C or better: Economics 1 (Principles of Economics), Economics 2 (Principles of Economics), Mathematics 31A (Differential and Integral Calculus), and Mathematics 31B (Integration and Infinite Series). Students must also have completed Economics 11 (Microeconomic Theory) with a grade of C or better. All of these courses must be taken for a letter grade.",,True,False,True,False,False,,,program,Minor in Economics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,Required,Applicants must have completed at least 30 units at UCLA with a minimum cumulative GPA of 2.0. The application requires an unofficial UCLA transcript and a short personal statement (maximum 500 words) describing the student's interest in the minor and how it fits into their academic or career goals.,,True,False,False,False,False,,,program,Minor in Education,https://catalog.wesleyan.edu/minors/ugrd-edst-mn/
Not Required,Not Required,"To enter the minor, students must have completed English 10A, 10B, and 10C with a grade of C or better in each and must have a cumulative grade-point average of 2.0 or better.",Not Required,True,False,False,False,False,,,program,Minor in English,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,Required,"To apply for the Minor in Entrepreneurship, students must (1) have a cumulative grade-point average of 3.0 or better, (2) have completed at least 90 quarter units (junior standing), and (3) have completed Management 160 with a grade of B or better.",,True,False,False,False,False,,,program,Minor in Entrepreneurship,https://www.uei.ucla.edu/wp-content/uploads/2020/02/ume-mgmt169-application-form-2020-02-14.docx
,,"To enter the minor, students must be in good academic standing (2.0 grade-point average or better) and have completed Chemistry and Biochemistry 20A, 20B, 20L, Mathematics 31A, 31B, 32A, 32B, 33A, 33B, Physics 1A, 1B, 1C, 4AL, 4BL with a grade of C or better. A minimum of 20 units must be unique to the minor. All courses must be taken for a letter grade. To apply, students must file a petition to admit the minor with the Office of Academic and Student Affairs, 6426 Boelter Hall.",,True,False,True,False,False,,,program,Minor in Environmental Engineering,https://escholarship.org/content/qt47k2s039/qt47k2s039.pdf
Not Required,Not Required,"To enter the minor, students must have a cumulative grade-point average of 2.0 or better and have completed Environment 10 with a grade of C or better. To declare the minor, make an appointment with the IoES Academic Advisor. No more than two courses may be applied toward both the student’s major and this minor. A minimum of 20 units applied toward the minor requirements must be in addition to units applied toward major requirements or another minor. All minor courses must be taken for a letter grade, with an overall grade-point average of 2.0 or better.",Not Required,True,False,True,False,False,,,program,Minor in Environmental Systems and Society,https://www.ioes.ucla.edu/minor/
,,"To enter the Ethnomusicology minor, students must have an overall grade-point average of 2.0 or better and have completed Ethnomusicology 20A, 20B, and 20C (or Ethnomusicology 5 and two courses from Ethnomusicology 10A through 11). To be admitted, students must meet with the minor departmental adviser to create a course of study.",,True,False,False,False,False,,,program,Minor in Ethnomusicology,https://schoolofmusic.ucla.edu/academics/ethnomusicology/
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better. Students must also demonstrate proficiency in one of the following languages through the level of the sixth quarter (or equivalent): French, German, Italian, or Scandinavian (Danish, Icelandic, Norwegian, Swedish).",,True,False,False,False,False,,,program,Minor in European Languages and Transcultural Studies,https://www.elts.ucla.edu/minor-in-european-languages-and-transcultural-studies-elts/
Not Required,Required,"To apply for the Minor in Film, Television, and Digital Media, students must: 1. Be in good academic standing (2.0 GPA or above). 2. Have a cumulative GPA of 3.0 or above. 3. Have completed at least one Film and Television course (e.g., FILM TV 4, 6A, 10A, 33, 84A, etc.) with a grade of 'B' or better. 4. Have completed at least 45 units (sophomore standing) by the end of the Spring Quarter. Applicants must also submit a two-page double-spaced personal statement describing their background, interest in the minor, and how it fits into their academic/career goals.",Not Required,True,False,False,False,False,,,program,"Minor in Film, Television, and Digital Media","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Required,"To enter the minor, students must have completed 45 units, be in good academic standing (minimum 2.0 grade-point average), and have completed at least one of the three core courses (Food Studies 10, 11, or 26) with a grade of B or better. Admission is by application and includes a 1-2 page personal statement explaining the student's interest in the minor and how it fits into their academic and career goals.",Not Required,True,False,False,False,False,,,program,Minor in Food Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and must consult with the undergraduate counselor. Preparation for the Minor: French 1, 2, 3, 4, 5, and 6, or equivalent. The Minor: Seven courses (28 units), including French 100, 101; five elective courses from French 105 through 160. A minimum of 20 units applied toward the minor must be in upper-division courses. Each minor course must be taken for a letter grade, and students must have an overall grade-point average of 2.0 or better. No more than two courses may be taken at an outside institution (including EAP).",,True,False,False,False,False,,,program,Minor in French,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the Gender Studies minor, students must have an overall grade-point average of 2.0 or better and have completed Gender Studies 10 with a grade of C or better. To declare the minor, students must meet with the Gender Studies undergraduate counselor.",Not Required,True,False,False,False,False,,,program,Minor in Gender Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better. To declare, please contact the Geography Undergraduate Advisor via Message Center, or visit the Geography Department office (1255 Bunche Hall) during drop-in hours. Seven courses (28 units) are required, including (1) two lower-division courses selected from Geography 1, 2, 3, 4, 5, 6 and (2) five upper-division geography courses (excluding 199). All minor courses must be taken for a letter grade. A minimum of 20 units applied toward the minor requirements must be in addition to units applied toward major requirements or another minor.",,True,False,False,False,False,,,program,Minor in Geography,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed all lower-division requirements for the minor. To declare the minor, students should contact the Geography Department undergraduate advisor.",,True,False,False,False,False,,,program,Minor in Geography/Environmental Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the Geology minor, students must have an overall grade-point average of 2.0 or better and must file a petition with the student affairs officer. Required Lower-Division Courses (7 to 10 units): Earth, Planetary, and Space Sciences 1 or 5 or 13 or 15 or 61; one course from 51, 61, or 71. Required Upper-Division Courses (20 to 25 units): Five courses, including at least three from Earth, Planetary, and Space Sciences 103, 111, 112, 116, 119, 121. The remaining two upper-division courses may be selected from the same list or from any other upper-division Earth, Planetary, and Space Sciences courses.",Not Required,True,False,True,False,False,,,program,Minor in Geology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and file a petition in the Earth, Planetary, and Space Sciences Student Affairs Office, 3683 Geology. Prerequisites for the minor include Earth, Planetary, and Space Sciences 1, or 8, or 9; Mathematics 31A, 31B, 32A; and Physics 1A, 1B, 1C (or 1AH, 1BH, 1CH, or 5A, 5B, 5C).",,True,False,True,False,False,,,program,Minor in Geophysics and Planetary Physics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the German minor, students must have an overall grade-point average of 2.0 or better and have completed German 4 or the equivalent. To declare the minor, students should contact the undergraduate counselor in the Department of European Languages and Transcultural Studies.",Not Required,True,False,False,False,False,,,program,Minor in German,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the German Studies minor, students must have an overall grade-point average of 2.0 or better and have completed German 4 or the equivalent. Required Upper-Division Courses (28 units): Seven upper-division courses (at least four of which must be German courses) as follows: (1) at least two courses from German 140 through 175 (instruction in German) and (2) five additional courses selected from German 102 through 187, or from a list of related courses in other departments or programs (instruction in English or German).",Not Required,True,False,False,False,False,,,program,Minor in German Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,Required,"To enter the minor, students must be in good academic standing (2.0 GPA or better), have completed Global Health 100, Epidemiology 100, or Public Health 150 with a grade of C or better, and file an application with the International Institute Academic Programs office during the application period. The application includes a brief statement of interest (approx. 250-500 words) describing the student's interest in the minor and how it relates to their academic and career goals.",,True,False,False,False,False,,,program,Minor in Global Health,https://www.international.ucla.edu/academics/globalhealth
,Required,"To enter the minor, students must have an overall grade-point average of 3.0 or better, have completed Global Studies 1 with a grade of B or better, and file a petition with the International Institute Office of Academic Advising. Admission to the minor is competitive and is based on the student's academic record and a personal statement.",,True,False,False,False,False,,,program,Minor in Global Studies,https://catalog.illinois.edu/undergraduate/las/minors/global-studies/
Not Required,Not Required,"To enter the Greek minor, students must have an overall grade-point average of 2.0 or better and must have completed Greek 3 or its equivalent. A minimum of 20 upper-division units is required, including (1) four Greek courses and (2) one course from Classics 10, 20, 30, 40, 42, 51A, 51B, 60, or 88XP.",Not Required,True,False,False,False,False,,,program,Minor in Greek,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better. Preparation for the Minor: Hebrew 1A, 1B, 1C, or equivalent. The Minor: Five upper-division courses (minimum 20 units) as follows: (1) Hebrew 102A, 102B, 102C (Intermediate Hebrew) and (2) two additional upper-division courses in Hebrew or Jewish studies.",,True,False,False,False,False,,,program,Minor in Hebrew and Jewish Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To declare the History minor, a student must have completed at least one UCLA history course with a grade of C or better. Once you have completed that course, you should contact the History Undergraduate Advisors to add the minor. Students are required to take 7 courses (28 units). 1 course must be lower division (History 1-99). 5 courses must be upper division (History 100-199). 1 course must be the History 191 seminar (or 187 sequence). All courses for the minor must be taken for a letter grade and students must maintain a minimum 2.0 GPA in the minor.",,True,False,False,False,False,,,program,Minor in History,https://history.ucla.edu/academics/undergraduate/frequently-asked-questions/
Not Required,Not Required,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed at least one course from the following: History 2B, 2C, 3A through 3D. A minimum of 20 units applied toward the minor requirements must be in addition to units applied toward major requirements or another minor.",Not Required,True,False,False,False,False,,,program,Minor in History of Science and Medicine,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To be admitted to the minor, students must have a minimum 2.0 grade-point average and have completed Ethnomusicology 20C or 20Z. For more information, contact the Office of Student Affairs, 1642 Schoenberg Music Building, 310-825-4768.",,True,False,False,False,False,,,program,Minor in Iranian Music,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must be in good academic standing (minimum 2.0 grade-point average). All minor courses must be taken for a letter grade, with an overall grade-point average of 2.0 or better. Successful completion of the minor is indicated on the transcript and diploma. Students must also consult with the department academic counselor to review the requirements and submit a petition to declare the minor.",,True,False,False,False,False,,,program,Minor in Iranian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the minor, students must be in good academic standing (2.0 grade-point average or better) and have completed at least one 5-unit Israel studies course (as listed in the minor) with a grade of C or better.",Not Required,True,False,False,False,False,,,program,Minor in Israel Studies,https://www.international.ucla.edu/israel/article/165294
Not Required,Not Required,"To enter the minor, students must have an overall grade-point average of 2.0 or better and must file a petition in the Department of European Languages and Transcultural Studies, 212 Royce Hall. Lower-division requirements include Italian 1, 2, 3, 4, 5, and 6, or equivalent.",Not Required,True,False,False,False,False,,,program,Minor in Italian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed Italian 3 or equivalent. The minor consists of five courses (20 units), four of which (16 units) must be upper-division Italian courses. A maximum of 4 units of Italian 199 may be applied toward the minor. At least three of the five courses must be taken at UCLA.",,True,False,False,False,False,,,program,Minor in Italian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and must file a petition with the department, 290 Royce Hall. Lower-Division Courses (12 units): Japanese 3, 4, 5, or 6, or equivalent; one course from Asian 70C, Japanese 50, 70, 75, or 80. Upper-Division Courses (20 units): Five upper-division Japanese courses, including at least three in Japanese literature, linguistics, and/or culture (one of these must be from Japanese 100 to 155, 161, 165, 170, 172, 174, 175, 177, 180, 182, 191A, or 191B). All minor courses must be taken for a letter grade (minimum grade of C in each course).",,True,False,False,False,False,,,program,Minor in Japanese,https://www.umb.edu/academics/program-finder/east-asian-languages-minor/
,,"To enter the Jewish Studies minor, students must have an overall grade-point average of 2.0 or better and file a petition with the department undergraduate counselor, 378A Kaplan Hall.",,True,False,False,False,False,,,program,Minor in Jewish Studies,https://catalog.registrar.ucla.edu/minor/2021/ancientneareastandegyptologyminor?siteYear=2021
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and file a petition with the department student affairs officer. Preparation for the minor: Korean 6 or equivalent.",,True,False,False,False,False,,,program,Minor in Korean,https://registrar.ucla.edu/faculty-staff/courses-and-programs/major-and-minor-codes/undergraduate-minors
Not Required,Not Required,"To enter the minor, students must have a cumulative grade-point average of 2.0 or better and have completed 45 units.",Not Required,True,False,False,False,False,,,program,Minor in Labor Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and must consult with the undergraduate counselor in the Department of Classics to plan their course of study.",,True,False,False,False,False,,,program,Minor in Latin,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the Latin American Studies minor, students must be in good academic standing (minimum 2.0 grade-point average) and have completed at least 20 units of lower-division courses (or the equivalent) in one of the languages of Latin America (Spanish or Portuguese). To declare the minor, students should file a petition with the academic counselor in 10357 Bunche Hall.",,True,False,False,False,False,,,program,Minor in Latin American Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the minor, students must have an overall grade-point average of 2.0 or better, have completed at least 45 units, and have completed Lesbian, Gay, Bisexual, Transgender, and Queer Studies 101 or M101A or M101B or M101C with a grade of C or better.",Not Required,True,False,False,False,False,,,program,"Minor in Lesbian, Gay, Bisexual, Transgender, and Queer Studies","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed Linguistics 20 and one upper-division linguistics course with grades of C or better. Required Lower-Division Course (5 units): Linguistics 20. Required Upper-Division Courses (24 units): Six upper-division linguistics courses (minimum of 24 units), one of which must be the course used to satisfy the entry requirement. No more than two upper-division courses may be applied toward both this minor and a major or another minor. All minor courses must be taken for a letter grade, and students must maintain an overall grade-point average of 2.0 or better.",,True,False,False,False,False,,,program,Minor in Linguistics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the minor, students must have an overall grade-point average of 2.0 or better, have completed the University Writing Requirement with a grade of C or better (or have a 5 on one of the AP English exams), and have completed English 4W, 4HW, or 4WI with a grade of C or better.",Not Required,True,False,False,False,False,,,program,Minor in Literature and the Environment,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the minor, students must be in good academic standing (2.0 grade-point average or better), have completed Ecology and Evolutionary Biology 109 with a grade of C or better, and file a petition in the Ecology and Evolutionary Biology Undergraduate Advising Office.",Not Required,True,False,True,False,False,,,program,Minor in Marine Biology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the Mathematical Biology minor, students must have an overall grade-point average of 2.0 or better. A petition to declare the minor should be filed with the Student Affairs Office in 6356 Mathematical Sciences.",Not Required,True,False,True,False,False,,,program,Minor in Mathematical Biology,https://www.mcdb.ucla.edu/wp-content/uploads/sites/192/2020/07/Life-Science-Packet.pdf
,,"To enter the Mathematics minor, students must have an overall grade-point average of 2.0 or better and must have completed Mathematics 31A, 31B, 32A, 32B, 33A, and 33B with a grade of C or better. If Mathematics 31A, 31B, 32A, 32B, 33A, or 33B is passed with a C– grade, the student must have a minimum 2.0 GPA in all six courses.",,True,False,True,False,False,,,program,Minor in Mathematics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the History of Science, Technology, and Medicine minor, students must have an overall grade-point average of 2.0 or better, have completed at least one course at UCLA from the list of minor courses, and file a petition with the History Department undergraduate counselor, 6248 Bunche Hall. The minor consists of 7 courses (28 units), of which at least 5 must be upper division. All minor courses must be taken for a letter grade. An overall GPA of 2.0 or better is required.",Not Required,True,False,False,False,False,,,program,Minor in Medical History,https://history.ucla.edu/academics/undergraduate/academic-advising/history-of-science-technology-medicine-minor/
Not Required,Not Required,"To enter the Mediterranean Studies minor, students must have an overall grade-point average of 2.0 or better and file a petition in the Department of Classics, 2126 Campbell Hall.",Not Required,True,False,False,False,False,,,program,Minor in Mediterranean Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must be in good academic standing (2.0 grade-point average or better) and file a petition at the International Institute Academic Counseling Office, 10373 Bunche Hall.",,True,False,False,False,False,,,program,Minor in Mexican Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the minor, students must be in good academic standing (2.0 grade-point average or better), have completed 45 units of university work, and have completed or be enrolled in Middle Eastern Studies 50. All courses for the minor must be taken for a letter grade, and students must have an overall grade-point average of 2.0 or better.",Not Required,True,False,False,False,False,,,program,Minor in Middle Eastern Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the Military Science minor, students must be in good standing and have a minimum 2.0 grade-point average. Required: Military Science 11, 12, 13, 101, 102, 103, 111, 112, 113, and 12 units of upper-division courses from outside the department approved by the chair. A minimum of 20 upper-division units applied toward the minor requirements must be in addition to units applied toward major requirements or another minor. Each minor course must be taken for a letter grade (unless the course is only offered on a P/NP basis), and students must have an overall grade-point average of 2.0 or better in the minor.",,True,False,False,False,False,,,program,Minor in Military Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must be in good academic standing (2.0 grade-point average or better) and have completed Musicology 12W (or 12) with a grade of B or better.",,True,False,False,False,False,,,program,Minor in Musicology,https://gradschool.missouri.edu/degreecategory/music/
,,"To enter the Naval Science minor, students must be in good standing and have a minimum 2.0 grade-point average.",,True,False,False,False,False,,,program,Minor in Naval Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the Neuroscience minor, students must have completed Life Sciences 7A, 7C, Chemistry and Biochemistry 14A, 14B, 14C (or 20A, 20B, 30A), and Physics 1A (or 5A or 6A) with grades of C or better. They must also have an overall grade-point average of 2.0 or better and submit a petition to the Neuroscience Undergraduate Office.",Not Required,True,False,True,False,False,,,program,Minor in Neuroscience,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the Nordic Studies minor, students must have an overall grade-point average of 2.0 or better and have completed or be enrolled in Scandinavian 1, 11, or 21.",,True,False,False,False,False,,,program,Minor in Nordic Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have completed at least one philosophy course at UCLA with a grade of C or better. A minimum overall grade-point average of 2.0 is required in the minor courses. To declare the minor, students must contact the Undergraduate Counselor in the Philosophy Department and fill out a petition.",,True,False,False,False,False,,,program,Minor in Philosophy,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Not Required,"To enter the minor, students must have an overall grade-point average of 2.0 or better and be in good academic standing. Required Lower-Division Courses: Physics 1A, 1B, 1C (or 1AH, 1BH, 1CH) and 4AL, 4BL; Mathematics 31A, 31B, 32A, 32B, 33A, 33B. Required Upper-Division Courses: Physics 105A, 110A, 115A, and two additional upper-division physics courses for a minimum of 20 units. All minor courses must be taken for a letter grade, with an overall grade-point average of 2.0 or better. Successful completion of the minor is indicated on the transcript and diploma.",Not Required,True,False,True,False,False,,,program,Minor in Physics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and file a petition with the department’s student affairs officer.",,True,False,False,False,False,,,program,Minor in Pilipino Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed at least one lower-division political science course at UCLA with a grade of C or better. Students must contact the Undergraduate Office to declare the minor.",,True,False,False,False,False,,,program,Minor in Political Science,https://universitycollege.indianapolis.iu.edu/academics/minors-certificates/index.html
Not Required,Not Required,"To enter the minor, students must have an overall grade-point average of 2.0 or better and must have completed or be enrolled in Portuguese 11A and 11B (or 1, 2, 3). No more than 4 units of lower-division Portuguese courses may be applied toward the minor. Each minor course must be taken for a letter grade, and students must have an overall grade-point average of 2.0 or better in the minor.",Not Required,True,False,False,False,False,,,program,Minor in Portuguese,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Not Required,Required,"To apply for the Minor in Public Affairs, students must: (1) have a minimum 2.0 GPA, and (2) have completed at least one Public Affairs lower-division core course (Public Affairs 10, 20, 30, 40, 60, 70, or 80) with a grade of C or better. Applications are accepted twice a year, during weeks 1 through 3 of the Fall and Spring quarters. The application includes a completed online form and a short statement of interest (approximately 250 words).",Not Required,True,False,False,False,False,,,program,Minor in Public Affairs,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,Required,"To enter the Public Health minor, students must have completed 90 units, have a minimum cumulative grade-point average of 3.0, and have satisfied the Writing II requirement. An application is required. To apply, see the Fielding School of Public Health minor website.",,True,False,False,False,False,,,program,Minor in Public Health,https://registrar.ucla.edu/file/3b2fb406-966f-4cfd-871e-4fa4bd7aebdc
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed at least one course from Study of Religion 4, 11, or 12 with a grade of C or better. To declare the minor, students must meet with the student affairs officer.",,True,False,False,False,False,,,program,"Minor in Religion, Study of",https://religion.ucla.edu/academic-overview/undergraduate/minor/
Not Required,Not Required,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed Russian 2 or the equivalent. To declare the minor, students should contact the Department of Slavic, East European, and Eurasian Languages and Cultures.",Not Required,True,False,False,False,False,,,program,Minor in Russian Language,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed or be enrolled in Russian 4 or Russian 11.",,True,False,False,False,False,,,program,Minor in Russian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the minor, students must have an overall grade-point average of 2.0 or better and have completed Scandinavian 1, 2, 3, 4, and 5 (or equivalent). Students must declare the minor by the beginning of their senior year. To declare, please contact the ELTS Advising Office.",,True,False,False,False,False,,,program,Minor in Scandinavian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
,,"To enter the Science Education minor, students must have an overall grade-point average of 2.0 or better, have completed at least 12 units at UCLA, and be in good standing. To declare the minor, students should contact the Science Education minor counselor in 1002 Moore Hall.",,True,False,True,False,False,,,program,Minor in Science Education,https://www.cateach.ucla.edu/?q=content/ucla-teaching-related-majors-minors
Not Required,Required,"To enter the minor, students must (1) have completed at least one of the social science core courses (Social Science 101, 102, 103, or 104) with a grade of B or better and (2) have a minimum cumulative grade-point average of 2.0. Applicants must also provide a brief statement (approximately 250 words) explaining their interest in the Social Data Science minor.",Not Required,True,False,False,False,False,,,program,Minor in Social Data Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
