Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,"Bachelor of Science in Health Sciences, Health Promotion",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,Department of Health Sciences and Human Performance,"$12,613/Year (for full-time in-district undergraduate students for 2026)",,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,"$7,844.00 (average for undergraduates who receive a grant or scholarship from Cleveland State University)",,FALSE,False,,4.0,2.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Merit scholarships range from $2,000-$10,000 per year",56% (of first-year students were offered scholarships),"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Health Sciences, Pre-Occupational Therapy",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Health,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,5108,,FALSE,False,,,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,2000-10000,56%,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Health Sciences, Pre-Physical Therapy",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Health Sciences, Pre-Physician Assistant",,,,,Associate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.csuohio.edu/preview_program.php?catoid=46&poid=12555,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Music Therapy,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Nursing (Traditional BSN),,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Nursing (Accelerated BSN),,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,School of Nursing,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,In-state: $301.17 - $338.81/credit; Out-of-state: $428.95 - $482.57/credit,FALSE,False,,4.0,"2.50 cumulative, 3.00 prerequisite",,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Nursing (Online Accelerated BSN),,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=o4adpRmuYn8,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Nursing (RN to BSN),,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Social Work,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Early Childhood Education (P-5),,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Education and Human Services,,,,,,,,,"At Cleveland State University, the Early Childhood (P–5) Education Program prepares future educators to support the learning and development of children from birth through grade 5. The P–5 program emphasizes developmentally appropriate practice, relationship-building, and deep engagement with schools. Through immersive coursework and hands-on fieldwork, students learn to design and deliver child-centered instruction, build supportive learning environments, partner effectively with families and communities, and advocate for the needs of young learners in schools and society. Graduates earn a bachelor's or master's degree and an Ohio P–5 teaching license—ready to lead classrooms, partner with families, and make a meaningful difference in the lives of young children. Students complete more than 700 hours of clinical training, working in classrooms and early childhood settings across Northeast Ohio. CSU has deep, long-standing relationships with educational partners—and hosts three public schools on its own campus, giving students daily, real-time access to vibrant classrooms and mentor teachers. The program supports the social, emotional, cognitive, and physical development of all learners, including children from a wide range of cultural, language, and ability backgrounds. The P-5 Program offers undergraduate and graduate courses for individuals who are preparing to teach young children. It is designed for students who are interested in fulfilling leadership roles in early childhood facilities. The purpose of the program is to prepare graduates to implement developmentally appropriate curriculum for children from birth to age ten. Students develop skills needed to support culturally, linguistically, and ability diverse children and their families. The Early Childhood Education (ECE) Program is committed to a broad range of clinical experiences, long-term development of the whole child, child-initiated learning, culturally responsive practices, and a collaborative developmentally appropriate approach to education. Rigorous preparation helps to include the likelihood that students will be hired upon graduation.",,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Merit scholarships ranging from $2,000-$7,000 annually; $1,000 FAFSA Completion Grant; $2,850 CLE Gateway Grant for out-of-state students.",,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Middle Childhood Education,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,"College of Education, Health and Human Services",,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,2.75,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Middle Childhood Education, Language Arts & Science",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Middle Childhood Education, Language Arts & Social Studies",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Education and Human Services,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,"7,844.00",,FALSE,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Between $2,000 and $10,000 per year",56%,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Middle Childhood Education, Mathematics & Language Arts",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://levin.csuohio.edu/education-and-counseling/undergraduate-programs-in-education-and-counseling,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Middle Childhood Education, Mathematics & Science",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,"$12,613/Year",,,,,,,,,,https://csuohio.edu/admissions/majors-and-minors,,"$7,844.00",$521,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$2,000-$10,000 per year",80%,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Middle Childhood Education, Mathematics & Social Studies",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Education and Human Services,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,"Between $2,000 and $10,000 per year",,FALSE,False,,4.0,2.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Between $2,000 and $10,000 per year (merit-based), $1,000 (FAFSA Completion Grant)",80%,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Middle Childhood Education, Science & Social Studies",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Special Education,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Special Education, Mild/Moderate Intervention Specialist",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Bachelor of Science in Special Education, Moderate/Intensive Intervention Specialist",,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Urban Studies,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,Levin College of Public Affairs and Education,,,,,,,,"Urban and Regional Planning, Public Management, Environmental Policy and Management, or GIS and Applications.","The Bachelor of Arts in Urban Studies curriculum takes full advantage of its location in a major urban setting in fulfilling its commitment to urban education, research, and community service. Students pursuing the Bachelor of Arts degree program take courses and seminars dealing directly with urban problems and their solutions. The Urban Studies major entails the study of America's cities, metropolitan areas, and their people. Students learn about the cultural, political, and historical aspects of urban living and the influence of these factors on the growth and decline of businesses and neighborhoods. Urban Studies is an interdisciplinary program that includes a foundation in urban geography, urban economic and political systems, and social issues.",,https://www.csuohio.edu/coaching/undergraduate-degree-maps,Cleveland State University is accredited by the Higher Learning Commission (HLC). No specific program-level accreditation for the Bachelor of Arts in Urban Studies was found.,"$2,000-$7,000",,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$2,000-$10,000 per year",,"Merit-based, Grants",FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Mathematics,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.csuohio.edu/mime/download.pdf?catoid=21&ftype=2&foid=847,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Physics,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.csuohio.edu/preview_program.php?catoid=46&poid=12563&returnto=3895,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in African American Studies,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,"College of Liberal Arts and Social Sciences, Department of Africana Studies",,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,4.0,2.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$2,000 - $10,000 per year",80%,"Merit-based, Need-based, Institutional, Donor-specific, Freshman, Transfer, Continuing, International",FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Communications,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,50.0,,78.0,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Community Organization and Advocacy,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Corporate Communications,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in English,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://artsandsciences.csuohio.edu/english/undergraduate-studies,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in History,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHYQt-VQCsgWCMxn56wrYSoe5twGk5VK1BeJ8yj-dKsmCcCrabOmPGg9LojWeTjczyN2OmRY-zrAxZ6LnSUf_TlfYCX7ZKmD1ErpV8_p52aytGpxJiS7k2Bje0=,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in International Relations,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Liberal Arts and Social Sciences,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Liberal Arts and Humanities,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Arts and Sciences,,,,,,,,,,,https://artsandsciences.csuohio.edu/liberalstudies,,,,FALSE,False,,,2.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Music History and Literature,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://catalog.csuohio.edu/preview_program.php?catoid=46&poid=12522&returnto=3895,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Philosophy,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Arts and Sciences,,,,,,,,,,,https://artsandsciences.csuohio.edu/philosophyandpoliticalscience/philosophy/philosophy-glance,,"$5,108.00",$521 (in-district) and $744 (out-of-state),FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$2,000-$7,000 (merit-based for first-year students)",56%,"Merit-based, Need-based, College-specific, Donor-specific, Athletic",FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Political Science and Government,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Psychology,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://artsandsciences.csuohio.edu/psychology/undergraduate-program,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Public Administration,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,Levin College of Public Affairs and Education,,,,,,,,,,,https://levin.csuohio.edu/undergraduate,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Public Relations,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,"Levin College of Public Affairs and Education, School of Communication",,,,,,,,,,,https://levin.csuohio.edu/communication,,"$7,844.00","{'In-state': '$521', 'Out-of-state': '$744'}",FALSE,False,,4.0,2.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"ranging from $2,000-$7,000 (freshmen merit scholarships), up to $32,000 ($8,000 annually) for in-state and $43,400 ($10,850 annually) for out-of-state students (combined with FAFSA), Transfer Merit Scholarships: $1,000-$2,500/year",,"Merit-based, FAFSA Completion Grant, CLE Gateway Grant, Transfer Merit Scholarships, College/Department specific scholarships",FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Social Science Research Methods,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://levin.csuohio.edu/sites/default/files/Sociology_brochure.pdf,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Social Sciences,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/sites/default/files/media/advising/documents/socialsciences.pdf,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Women's Studies,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Arts and Sciences,,,,,,,,,,,https://artsandsciences.csuohio.edu/womensgenderstudies,,,,FALSE,False,,4.0,2.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Merit scholarships for first-year students range from $2,000 to $7,000 annually, with some merit-based awards going up to $10,000 per year. In-state students can qualify for up to $8,000 annually and out-of-state students up to $10,850 annually through combined merit scholarships and grants. Last-Mile scholarships are also available, awarding up to $3,000 per semester.",,"Merit-based, CLE Gateway Grant, FAFSA Completion Grant, Last Mile scholarships",FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Biology,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Sciences,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Chemical Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Chemistry,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,"$553/credit (Ohio residents), $789/credit (Out-of-state residents)",FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Academic, by College/Department, New Incoming Freshmen, New Transfer Students, Continuing Students, International Students",FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Civil Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Computer Hardware Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,Washkewicz College of Engineering,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,"$9,795",,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$9,795",90%,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Computer Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Electrical Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,Department,,,,,,,,,,,https://www.csuohio.edu/transfercenter/bachelor-science-in-electrical-engineering,,,,FALSE,False,4.0,,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Environmental Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Sciences and Health Professions,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,4.0,2.3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"ranging from $2,000-$7,000",80%,Merit-based,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Geology and Earth Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Information Science,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Engineering,,,,,,,,,,,https://catalog.csuohio.edu/preview_program.php?catoid=46&poid=12681&hl=%22ist%22&returnto=search,,,,FALSE,False,,4.0,2.8,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,Bachelor of Science in Mechanical Engineering,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://engineering.csuohio.edu/mce/undergraduate-program,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Linguistics,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in French Language and Literature,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,College of Liberal Arts and Social Sciences,"$17,973/Year",,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,"$5,108.00",,FALSE,False,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$2,000-$7,000",56%,Merit-based,FALSE,,,FALSE,FALSE,,,
,Bachelor of Arts in Spanish Language and Literature,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.csuohio.edu/coaching/undergraduate-degree-maps,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
