Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Doctor of Philosophy in Aviation Technology and Management,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"To be considered for admission to the Ph.D. in Aviation Technology and Management, applicants must have a bachelor's and a master's degree from an accredited institution. Submission of a statement of purpose, a resume or curriculum vitae, and three letters of recommendation is required. GRE scores are not required for admission to this specific program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Aviation and Transportation Technology,"$28,794/Year","$28,794/Year",,,,,,,"The Ph.D. in Aviation Technology is a research-oriented degree program designed to prepare students for careers in research, academia, or industry. Students gain advanced knowledge in aviation technology and develop the skills necessary to conduct independent research. The program provides an opportunity for students to pursue advanced study and research in a variety of areas within the aviation industry, preparing graduates for high-level research and leadership positions in industry, government, and academia. The degree is research-based and requires a minimum of 90 credit hours (including those from a relevant MS degree). Students work with faculty to determine their own research path in major research areas such as Aviation Human Factors, Aviation Safety, Aviation Management, Aerospace Structures and Materials, and Unmanned Aerial Systems.",,https://old.polytechnic.purdue.edu/sites/default/files/files/MSAAM-Handbook-October-1-2023.pdf,,,$948.30,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,"Fellowships, Graduate Assistantships (Teaching and Research)",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Basic Medical Sciences,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants to the Doctor of Philosophy in Basic Medical Sciences should have a cumulative grade point average of at least 3.0/4.0. Required application materials include a resume, an Academic Statement of Purpose, a Personal History Statement, and three letters of recommendation. The Graduate Record Examination (GRE) is not required. International applicants must provide proof of English proficiency through TOEFL, IELTS, or Duolingo scores. Transcripts from all post-secondary institutions attended are also required.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Veterinary Medicine,"$28,794/Year","$28,794/Year",,,,,,,"The Department of Basic Medical Sciences (BMS) at Purdue University is home to basic science faculty in the College of Veterinary Medicine. The graduate program in BMS offers Master of Science (MS) and Doctor of Philosophy (PhD) degrees. The BMS Graduate Program is designed to provide students with a solid foundation in the basic medical sciences and specialized training in a specific area of research. Our mission is to provide an environment that supports and facilitates the development of scholars and researchers who are prepared to make significant contributions to the field of biomedical sciences. The graduate program provides students with a broad-based education in the basic medical sciences and in-depth training in a specific area of research. Our faculty are engaged in diverse research areas, including: Anatomy, Cancer biology, Cell and molecular biology, Developmental biology, Endocrinology, Musculoskeletal biology, Neuroscience, Pharmacology and toxicology.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,$948.30,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,Assistantships and Fellowships,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Basic Medical Sciences with a Concentration in Cancer Research,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Admission to the Graduate Program in Basic Medical Sciences is based on several factors including a minimum undergraduate GPA of 3.0/4.0, research experience, and the strength of recommendation letters. Required application materials include a Statement of Purpose, a Personal History Statement (Diversity Essay), three letters of recommendation, official transcripts, and a Resume/CV. For international students, English proficiency scores are required. The GRE General Test is not required.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Veterinary Medicine,"$28,794/Year","$28,794/Year",,,,,,Cancer Biology,"The Department of Basic Medical Sciences (BMS) offers graduate study leading to the degrees of Master of Science and Doctor of Philosophy. The objectives of the graduate program are to guide students in the development of the skills necessary to become independent investigators and to communicate their findings to the scientific community and the public. The research environment is enriched by the interdisciplinary nature of our faculty and their interactions with several Purdue University centers including the Purdue University Institute for Cancer Research, the Center for Paralysis Research, and the Weldon School of Biomedical Engineering. Interdisciplinary study is encouraged. In addition to our departmental program, BMS faculty participate in the university-wide Purdue Interdisciplinary Life Sciences (PULSe) program. BMS faculty members are committed to the excellence of graduate student training and emphasize research that has the potential to solve important problems in human and animal health.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,$948.30,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,Merit-based (Fellowships and Assistantships),FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Biochemistry and Molecular Biology,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants must have a minimum undergraduate cumulative grade point average of 3.00 on a 4.00 scale. Required application materials include three letters of recommendation, official transcripts, a resume, an academic statement of purpose, and a personal history statement. For international applicants, a minimum TOEFL iBT score of 80 or IELTS score of 6.5 is required. The Graduate Record Examination (GRE) is not required.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Agriculture,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","$9,992/Year (Resident); $28,794/Year (Non-Resident)",,,,,,,"The Graduate Program in the Department of Biochemistry offers a PhD degree that is designed to prepare students for a career in research and/or teaching in academia, industry or government. Our students work with a faculty that are nationally and internationally recognized for their research. Research areas include: Cancer research, Metabolic disease and obesity, Regulation of gene expression, Epigenetics, Host-pathogen interactions, Structural biology, Bioinformatics and computational biology, Mass spectrometry/proteomics, Synthetic biology, Plant biochemistry, Bioenergy and Signal transduction. Our curriculum provides students with a solid foundation in the principles of biochemistry and molecular biology and the flexibility to choose courses that are relevant to their research interests. In addition to their research, students have the opportunity to participate in a variety of professional development activities, including seminars, workshops, and national meetings.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,"Full tuition waiver and stipend (approx. $31,000+)",100% tuition coverage,"Graduate Research Assistantships, Teaching Assistantships, and Fellowships",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Biochemistry and Molecular Biology with a Concentration in Cancer Research,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants must have a bachelor's degree from an accredited institution with a minimum undergraduate GPA of 3.0 on a 4.0 scale. Required application materials include official transcripts from every post-secondary institution attended, three letters of recommendation, a statement of purpose, and a resume or CV. For international applicants, proof of English proficiency is required (TOEFL, IELTS, or Duolingo scores). The GRE is not required for admission to this program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Agriculture,28794,"$28,794/year",,,,,,,,,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,948.30,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,Full tuition waiver and stipend,100%,Graduate Assistantship (Research/Teaching) or Fellowship,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Biological Sciences,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"The Department of Biological Sciences graduate program seeks students with a strong background in the biological, chemical and physical sciences. Applicants are expected to have an undergraduate or graduate GPA of at least 3.0/4.0. Application materials include: Academic Statement of Purpose, Personal History Statement, Resume, and three letters of recommendation. GRE scores are not required for applicants to the Biological Sciences graduate program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Science,"$28,794/Year","$28,794/Year",,,,,,"Biology Education; Cell & Molecular Biology; Development & Disease; Ecology & Evolutionary Biology; Microbiology, Immunology & Infectious Disease; Neuroscience; Structural & Molecular Biology","The Department of Biological Sciences at Purdue University offers a Ph.D. program designed to provide students with the opportunity to pursue research in a variety of areas of biology. The program is research-intensive and prepares students for careers in academia, industry, and government. Research in the department spans the scale of life from the structure of a virus to the interactions within an ecosystem. Our faculty, postdoctoral fellows, and students are working to solve some of the most important problems in biology today.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,$948.30,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,Full Tuition Waiver and Stipend,100%,"Fellowships, Research Assistantships, and Teaching Assistantships",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Biological Sciences with a Concentration in Cancer Research,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"To be considered for admission to the Ph.D. program in Biological Sciences, an applicant must submit: an online application, Academic Statement of Purpose, Personal History Statement, three letters of recommendation, transcripts from all post-secondary institutions attended, and a Resume/CV. International applicants whose native language is not English must submit English proficiency scores (TOEFL or IELTS). Applicants are expected to have a minimum cumulative undergraduate grade point average of 3.0 on a 4.0 scale.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Science,"$29,802/Year","$29,802/Year",,,,,,Cancer Biology,"The Department of Biological Sciences at Purdue University is a multi-disciplinary department that offers students an environment to study the molecular and cellular mechanisms that cause the development and progression of cancer. Research in the department spans the breadth of cancer biology, from basic studies on the role of specific genes and proteins in cell cycle control and DNA repair to the development of new therapies and diagnostic tools. Our faculty utilize a wide variety of model systems including yeast, Drosophila, mice, and human cell culture to address fundamental questions in cancer biology. Students in the Cancer Biology area have access to state-of-the-art facilities and a vibrant research environment that includes the Purdue Institute for Cancer Research (PICR).",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,"Full tuition waiver and stipend (approx. $30,000/year)",$948.30,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,100%,Graduate Assistantships (Research/Teaching),FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Biomedical Engineering,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Admission to the Weldon School of Biomedical Engineering graduate program is competitive and based on several factors, including: undergraduate cumulative grade point average of 3.0 or equivalent on a 4.0 scale; an undergraduate degree in engineering or a science-related field; research experience; letters of recommendation; and a statement of purpose. To be successful in the program, students must have an appropriate background in math (e.g., calculus and differential equations) and the life sciences (e.g., biology and physiology). GRE scores are not required for BME Graduate applications.",,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Weldon School of Biomedical Engineering,"$29,644/Year (Non-resident)","$29,644/Year (Non-resident)",,,,,,,"The Weldon School of Biomedical Engineering offers a premier program of graduate study and research leading to the Doctor of Philosophy degree. The Ph.D. program is designed to prepare students for leadership roles in academia, industry, and government. Our curriculum provides students with a strong foundation in engineering and the life sciences, and allows them to gain specialized knowledge in their chosen area of research.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,"Full tuition waiver plus stipend (approx. $31,000 - $35,000 per year)",$948.30 (Non-resident),FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,80.0,,,,,,,,,,,,100% (Tuition remitted for funded assistantships),"Fellowships, Graduate Research Assistantships (GRA), Graduate Teaching Assistantships (GTA)",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Botany and Plant Pathology,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants should have a B.S. or M.S. degree in a biological or physical science with a cumulative grade point average of at least 3.0 on a 4.0 scale. Application requirements include an online application, an application fee ($60 for domestic applicants, $75 for international applicants), official transcripts from all post-secondary institutions, three letters of recommendation, an Academic Statement of Purpose, a Personal History Statement, and a resume (CV). International applicants must also provide proof of English proficiency.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Agriculture,"$9,992 (Resident), $28,794 (Non-resident) per year","$9,992 (Resident), $28,794 (Non-resident) per year",,,,,,"Agricultural Microbiology, Plant Biology, and Plant Pathology","The graduate program in the Department of Botany and Plant Pathology offers research and educational opportunities in a wide range of areas, including plant pathology, plant biology, and agricultural microbiology. Our graduate students are involved in research that ranges from the molecular and cellular levels to the community and ecosystem levels. They are encouraged to take a multidisciplinary approach to their research and to interact with faculty and students in other departments and programs.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,"$347.85 (Resident), $948.30 (Non-resident)",FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,100% tuition waiver for Graduate Assistantships,"Research/Teaching Assistantships, Fellowships",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Botany and Plant Pathology with a Concentration in Cancer Research,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants to the PhD program in Botany and Plant Pathology must have a minimum undergraduate GPA of 3.0/4.0. Application materials include an Academic Statement of Purpose, a Personal History Statement, a Resume/CV, and three letters of recommendation. Official transcripts from all post-secondary institutions attended are required. International applicants must also provide English proficiency scores (TOEFL, IELTS, or Duolingo). The Graduate Record Examination (GRE) is no longer required for admission to this program.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Agriculture,"$28,794/Year","$28,794/Year",,,,,,Cancer Research,"The graduate program in Botany and Plant Pathology (BTNY) is diverse and includes research in Plant Biology, Plant Pathology and Weed Science. At the molecular level, research includes understanding how plants respond to their environment, how plants defend themselves from pathogens, and how pathogens cause disease. At the cellular level, research includes understanding the role of the cytoskeleton in plant growth and development. At the organismal level, research includes understanding the genetics of plant diseases and the physiology of weed plants. At the ecosystem level, research includes understanding the ecology of plant diseases and weed populations.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,$948.30,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,100%,Graduate Assistantships (Research/Teaching) and Fellowships,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Chemical Engineering,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"To apply for the Doctor of Philosophy in Chemical Engineering, applicants must provide official transcripts from every institution of higher education attended and three letters of recommendation. Required documents include an Academic Statement of Purpose, a Personal History Statement, and a Resume/CV. A minimum undergraduate cumulative GPA of 3.00/4.00 is generally required. For international applicants, proof of English proficiency (TOEFL or IELTS) is mandatory. The GRE (analytical) score is not required for admission to this program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Davidson School of Chemical Engineering,"$29,644/Year","$29,644/Year (Non-resident), $10,842/Year (Resident)",,,,,,,"The graduate program in the Davidson School of Chemical Engineering at Purdue University provides students with a solid foundation in the fundamental principles of chemical engineering and gives them the opportunity to develop their research skills. Our PhD program is designed to prepare students for careers in academia, industry, and government. We offer research opportunities in a wide range of areas, including catalysis and reaction engineering, biochemical engineering, energy and environment, and materials and nanotechnology. Our faculty are world-renowned leaders in their fields, and our students have access to state-of-the-art facilities and resources.",,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global.",,,$940.05,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,"Full tuition waiver plus stipend (approx. $31,000/year)",100%,"Research Assistantships, Teaching Assistantships, Fellowships",FALSE,,,FALSE,FALSE,,,
