Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
"['Composition', 'Conducting', 'Music Education', 'Music Performance (Keyboard)', 'Music Performance (Strings, Voice, Winds, Brass, Percussion)', 'Music Theory', 'Music Therapy', 'Musicology', 'Performance Pedagogy', 'Popular Music']","The Master of Music degree program at ASU offers comprehensive and specialized graduate-level studies in music, emphasizing the development of students' abilities as performers, scholars and creative artists. Students admitted to the Master of Music program complete a major in one of 10 concentrations and a minor in music or in another field. The final project in the major area is a capstone experience and may take the form of a performance, a research paper or a lecture-recital.",https://degrees.apps.asu.edu/masters-phd/program/ASU00/HEMUSIMM,"The music, music therapy, music theatre and dance programs are accredited by the National Association of Schools of Music, the National Association of Schools of Dance, the National Association of Schools of Theatre, and the American Music Therapy Association, respectively. The teacher education programs are accredited by the Arizona State Board of Education.",,"Music, MM",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Doctor of Philosophy program in music education provides students with a high level of scholarship in the theory and practice of music education, qualifying them for positions as university-level music education professors and as leaders of arts organizations and community music programs.

The curriculum is flexible to allow students to pursue individual interests, develop new insights and create innovative approaches to research. Coursework for the PhD in music education requires a strong core in music education, including coursework in research methods, psychology of music and sociology of music. A significant component of the program requires students to take coursework in a cognate area.

Doctoral students in music education have a strong record of publication and presentation at state, national and international conferences.

The Herberger Institute for Design and the Arts is home to a world-class faculty of scholars, artists and designers who are leaders in their fields. The music education faculty members have areas of expertise that include creativity, children's musical cultures, music teacher identity development and mentoring, social psychology of music, technology and the study of music in human life.",https://degrees.apps.asu.edu/masters-phd/program/ASU00/HEMUSEPHD/music-education,Arizona State University is a member of and accredited by the National Association of Schools of Music.,PhD,"Music Education, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD program in neuroscience at ASU provides world-class training in the study of the nervous system. The program's diverse faculty have expertise that ranges from the study of molecules and cells to systems and behavior.

The curriculum provides a strong foundation in neuroscience, and students also receive in-depth training in statistics and experimental design.

The neuroscience PhD is an interdisciplinary program spanning multiple colleges and schools, providing students with a wealth of options for their research training and preparing them for a variety of careers in research and education.

Graduates are well-prepared for a variety of careers in research, education and industry.",https://degrees.apps.asu.edu/phd/major/ASU00/LANSIPHD/neuroscience,,,"Neuroscience, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Adult-Gerontology Nurse Practitioner', 'Advanced Nursing Practice', 'Family Nurse Practitioner', 'Family Psychiatric and Mental Health Nurse Practitioner', 'Innovation Leadership', 'Pediatric Nurse Practitioner', ""Women's Health Nurse Practitioner""]","The Doctor of Nursing Practice degree program prepares graduates to perform at the highest level of advanced nursing practice. The program has two pathways for entry: the BSN to DNP pathway and the MS to DNP pathway, with multiple specialty options. The BSN to DNP pathway is for registered nurses with a Bachelor of Science in Nursing who are seeking preparation in an advanced practice registered nursing or advanced systems specialty. The MS to DNP pathway is for registered nurses with a master's degree in nursing who are seeking preparation at the doctoral level. The program is designed for working professionals, is primarily online with minimal on-campus requirements, and is offered in a full-time or part-time format, depending on the specialty. On-campus requirements for the DNP program include orientation and final project defense. Students in advanced practice registered nursing specialties are also required to come to campus for an intensive session each semester. See the program website for a list of clinical specialties and their admission requirements. DNP graduates are prepared to be leaders in improving health outcomes for diverse populations and to translate research into practice. The program culminates in a final project that demonstrates the student's mastery of an area of advanced practice nursing.",https://degrees.apps.asu.edu/masters-phd/program/ASUDNPNSG,"The baccalaureate degree program in nursing, master's degree program in nursing, Doctor of Nursing Practice program and post-graduate APRN certificate programs at Arizona State University are accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).",,"Nursing, DNP",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Doctor of Philosophy program in nursing at ASU's Edson College of Nursing and Health Innovation is a research-intensive, theory-based program designed to prepare expert nurse scientists who can conduct research and develop theories to advance nursing science and practice.

The PhD in nursing program provides a highly individualized course of study. The curriculum focuses on theory, research and practice to prepare nurse scientists to contribute to the body of knowledge in a substantive area of nursing. It provides students with a strong research foundation to launch a career in science. Graduates of this program are prepared for careers in a variety of settings where research, teaching and leadership are primary responsibilities, including academic institutions, research institutes and health care organizations.

Students choose their clinical populations and questions of interest from an array of areas, such as:
- health promotion
- health of individuals, families and communities
- disease prevention
- nursing education
- symptom science
- health care delivery and outcomes

Research core courses include advanced statistical analyses and the philosophical underpinnings of nursing science. Students select a substantive area of nursing in which they will focus their research and work closely with faculty who have expertise in that area. Students have the opportunity for individualized study with accomplished researchers whose interests match their own.

Upon completion of their coursework, students complete a comprehensive examination and a dissertation that makes an original contribution to nursing science.",https://degrees.apps.asu.edu/masters-phd/program/ASPHDNUR/nursing-phd,,PhD,"Nursing, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Dietetics,"The Master of Science program in nutrition in the College of Health Solutions provides advanced study of human nutrition. The program focuses on promoting health and well-being through food and nutrition. Students receive training to analyze and apply current nutrition research to projects and activities that focus on the health needs of individuals, groups and communities.

This degree program prepares nutrition professionals for leadership roles in a variety of settings. The program helps students apply and integrate knowledge of nutrient function with food and nutrition's role in health and disease. Students can advance their knowledge and skills in nutrition science, research, communication, counseling, technology and management. Faculty members are nationally and internationally recognized experts with a wide range of academic and research interests in nutrition.

The College of Health Solutions is dedicated to developing the health workforce of the future. The college is equipping students to influence smarter health choices, design better health care systems and promote the best health and well-being for individuals and communities.

This program culminates in a written thesis or an applied project. The applied project allows students to apply the skills and knowledge acquired in the program of study to a specific nutrition-related topic or question that is relevant to the student's area of interest or professional practice. This program produces graduates who go on to careers in research, academia, community, management, clinical and industry settings.",https://degrees.apps.asu.edu/masters-phd/program/ASCNUMS,The dietetics concentration of the MS in nutrition is an accredited program. | Accreditation Council for Education in Nutrition and Dietetics,,"Nutrition, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MA program in philosophy provides a solid foundation in the central areas of philosophy and is designed for students who want to pursue a doctorate in philosophy or who are interested in advanced study of philosophy for other professional or personal reasons.

Students in the philosophy master's program take seminars with doctoral students and receive the same rigorous training. They learn how to analyze and critically evaluate arguments, how to make and defend their own arguments, and how to present their work in both oral and written forms. Students also have the opportunity to take courses from affiliated faculty in other programs, such as law, biology and life sciences, and sustainability.

The program offers a traditional Master of Arts in philosophy and also an accelerated 4+1 Bachelor of Arts and Master of Arts for current ASU students.

Graduates are well-prepared to go on to top doctoral programs in philosophy or to pursue careers in law, public service and other fields that value clear and rigorous thinking.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LAPHIMA/philosophy,,MA,"Philosophy, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The doctoral program in physics provides students with a superior education and training to conduct independent research in physics. It is designed to prepare students for careers in academic institutions, national laboratories and industrial research organizations. The research interests of the physics faculty are primarily focused in the areas of biophysics and soft matter, condensed matter and materials physics, cosmology and particle astrophysics, nuclear and particle physics, and physics education research.",https://physics.asu.edu/degree-programs/graduate/phd-physics,,,"Physics, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MA program in political science provides students with a strong foundation in the substance and methodology of political science. It is designed for students who wish to pursue a career in the public or private sectors, or who plan to pursue a doctoral degree.

The curriculum requires 30 credit hours and is divided into three components: a core of three required courses (9 credit hours), a major field of study (12 credit hours) and a supporting field of study or other electives (9 credit hours).

Students have the option to complete either a thesis or a nonthesis program. The thesis option is designed to be completed in two years of full-time study and requires an oral defense of the thesis. The nonthesis option requires a written comprehensive examination in the student's major field of study. The MA degree may be pursued on a part-time basis.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LSPOLSCMA/political-science,,,"Political Science, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,The doctoral program in political science provides students with the substantive and methodological knowledge needed to conduct research in political science. The program emphasizes a problem-oriented approach that applies rigorous theoretical and empirical methods to the study of politics and policy.,https://degrees.apps.asu.edu/masters-phd/political-science-phd,,PhD,"Political Science, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Behavioral Neuroscience', 'Clinical Psychology', 'Cognitive Science', 'Developmental Psychology', 'Quantitative Psychology', 'Social Psychology']","The doctoral program in psychology provides students with the best available training for careers in scientific psychology. The program is designed to develop in each student a sense of critical scholarship and an appreciation of the relationship between basic and applied research. The program emphasizes research, and all students are expected to become competent, productive researchers in their chosen areas of specialization. The degree prepares graduates for careers in research and teaching. Graduates are qualified to teach at the university level and to conduct research in academic or applied settings.",https://psychology.asu.edu/graduate/about-our-phd-program,The clinical psychology PhD program is accredited by the American Psychological Association.,,"Psychology, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Emergency Management, Local Government, Nonprofit Administration, Public Finance, Public Policy, Urban Management","The ASU Master of Public Administration program is a professional degree that provides students with the skills and knowledge to be a manager or leader in a public or nonprofit organization. This program gives students the tools to create innovative solutions to some of the most pressing challenges in public service. The MPA program's nationally recognized faculty are renowned for their expertise in public and nonprofit management, and they will challenge students to become more effective public service leaders. Students learn to address questions of accountability, effectiveness and equity in local, state, national and international government. Students also master skills in communication, analysis and problem-solving. This program is ranked No. 13 in the nation by U.S. News & World Report. The rankings are based on peer assessment surveys sent to deans, directors and department chairs at 285 schools of public affairs and administration.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/SPMPAMPA/public-administration,"The Master of Public Administration program is accredited by the Network of Schools of Public Policy, Affairs, and Administration.",Masters,"Public Administration, MPA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Public Policy program equips students with the essential skills to understand and address complex societal problems that demand thoughtful and evidence-based solutions. The curriculum focuses on building a strong foundation in policy analysis, economics and data analysis, preparing students to be effective and ethical leaders in public service, nonprofit organizations and the private sector.

The MPP program stands out for its strong emphasis on the role of collaborative governance and public participation in the policy process, which provides students with a unique perspective on policy design and implementation. This approach to policy education prepares graduates to tackle the most pressing challenges of our time, from social and economic inequality to environmental sustainability.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/PASPPMPP/public-policy-mpp,,Masters,"Public Policy, MPP",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Science and technology policy, Program evaluation and data analytics","The PhD program in public policy at Arizona State University's School of Public Affairs is a research-based program designed to train scholars and practitioners to do policy-relevant research and analysis and to provide them with the knowledge and skills needed to enter academic and applied research careers in the public, private and nonprofit sectors.

The PhD in public policy is intentionally interdisciplinary. Students learn from faculty members from a wide range of disciplines, all of whom are committed to theoretically informed, empirically-grounded research. The program emphasizes a foundation in public policy theory and process, research design, and advanced quantitative and qualitative methods. In addition to a core curriculum, students select one of two emphasis areas: science and technology policy or program evaluation and data analytics.

The program is committed to producing graduates who can help meet the challenges and opportunities of a complex and increasingly diverse world.",https://spa.asu.edu/content/doctor-philosophy-public-policy,,,"Public Policy, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MA program in religious studies offers an interdisciplinary approach to the study of religion. The curriculum focuses on the cultural, historical, political, social and philosophical aspects of religion as a category of human thought and experience. Students explore the diverse ways humans have constructed systems of meaning and value in global contexts, including traditions such as Buddhism, Christianity, Hinduism, Islam and Judaism. Coursework also examines themes related to religion, including violence and peace, gender and sexuality, ritual and performance, and art and literature. The faculty specializes in the academic study of religion in a wide variety of ways, drawing upon the theories and methods of history, sociology, anthropology, ethics, philosophy and cultural studies. Students gain an advanced understanding of the major theories and methods in the study of religion and become familiar with the diverse religious traditions of the world.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/SHRSRLSTMA/religious-studies,,MA,"Religious Studies, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Artificial Intelligence, Automation, Biomedical Systems, Robotics, Systems Engineering","The Master of Science program in robotics and autonomous systems provides a comprehensive, multidisciplinary, research-based education. Students gain a deep understanding of the principles of robotics and intelligent systems through coursework across multiple engineering and computer science disciplines. The program provides students the background needed to solve complex, interdisciplinary problems. Students in this program are prepared for careers that demand advanced knowledge in robotics, artificial intelligence and autonomous systems. Graduates are able to design, produce, and control the next generation of robotics and autonomous systems to address society's most pressing needs in areas that include health, transportation, supply chains and logistics, manufacturing, exploration, security and environmental stewardship. The curriculum is flexible and can be customized to the student's background and interests. Students can specialize in one of five concentration areas by taking at least three courses from an approved list for that concentration, or they can pursue a general robotics and autonomous systems degree.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/ESRASMS/robotics-and-autonomous-systems,,,"Robotics and Autonomous Systems, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Education in secondary education program is for students who have an undergraduate degree in a content area and want to become a certified teacher for grades 6-12. The program is specifically for those who do not yet have a teaching certificate.

The program allows students to complete their master's degree and teacher certification at the same time. The program focuses on research-based teaching strategies for working with students in today's diverse secondary classrooms.

As part of the program, students take part in a full-time residency, working with a highly qualified mentor teacher in a middle or high school. The residency provides an opportunity to develop teaching skills with the support and guidance of an experienced professional.

Students in the MEd in secondary education program select one of the following content areas for certification: biology, business, chemistry, earth and space science, economics, English, geography, history, mathematics, physics, political science or general science.

The program may be completed in 15 months, and coursework is offered in a combination of in-person, hybrid and online formats to support students' progress toward their degree.

Graduates are recommended for institutional recommendation from ASU to the Arizona Department of Education for teacher certification in their chosen content area for grades 6-12.",https://degrees.apps.asu.edu/masters-phd/program/ASMEDSECED/secondary-education-med,,Masters,"Secondary Education, MEd",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts program in social and cultural pedagogy focuses on the study of transformative learning and critical educational practices in a variety of social contexts, particularly in communities and workplaces. Social and cultural pedagogy is an internationally recognized field of research and practice with a long tradition of supporting human development and social justice through educational endeavors. It is an approach to education that is committed to promoting social inclusion, participation, and active citizenship by strengthening the capacity of individuals and communities to reflect upon their life circumstances and take action to improve their lives.

Students in the program examine the historical and philosophical foundations of pedagogy in relation to a range of social, cultural, political, economic, and ethical contexts. They also study contemporary educational theories and approaches to pedagogy and social transformation. The interdisciplinary curriculum connects with a wide range of academic disciplines, including justice studies, women and gender studies, ethnic studies, disability studies, and education. Graduates are prepared to use their knowledge and skills in various positions in nonprofit, community, and educational organizations.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/LSSCPMA/social-and-cultural-pedagogy-ma,,MA,"Social and Cultural Pedagogy, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Advanced Direct Practice', 'Advanced Generalist']","The Master of Social Work program in the School of Social Work at Arizona State University prepares graduates for advanced social work practice with a curriculum that is continuously reviewed and revised to remain at the cutting-edge of social work education and practice.

The MSW degree program is fully accredited by the Council on Social Work Education.

The curriculum is delivered in a variety of platforms to provide access for all individuals who desire to become a master's level social worker. These platforms include on-campus, online and a hybrid of on-campus and online.

Social workers with an MSW degree may obtain a license to practice clinical social work in all 50 states, and this program helps prepare graduates for social work licensure exams.

The MSW program has two concentrations: advanced generalist and advanced direct practice. All students, whether in the on-campus or online format, select one of these concentrations. The advanced direct practice concentration allows students to specialize in one of three areas: children, youth and families; health and behavioral health with adults; or public child welfare. The advanced generalist concentration is designed to prepare graduates to work effectively across all systems levels (micro, mezzo and macro) and fields of practice. The advanced generalist concentration is available through the Tucson campus only. The advanced direct practice concentration is available at the Downtown Phoenix, West and online campuses. Students in the on-campus program format may also pursue a certificate and concurrent degrees.",https://degrees.apps.asu.edu/masters-phd/major/ASUMSW/TASOCWKMSW/social-work,The MSW degree program is fully accredited by the Council on Social Work Education.,,"Social Work, MSW",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The PhD in sociology provides students with the theoretical background and methodological skills to conduct sociological research, be effective teachers and become leaders in the field.

Students train for academic careers in sociology at research universities and liberal arts colleges as well as for careers in applied sociological research for the government or in the private sector. The doctoral program provides solid professional training that develops expertise in sociological theory and methods.

The Sanford School of Social and Family Dynamics offers an array of graduate courses that allows students to develop an individualized course of study emphasizing particular substantive fields, theories and methods. Students are also encouraged to take graduate courses in other academic units.

The faculty are committed to excellence in research and teaching and are nationally and internationally recognized for their expertise. Core areas of faculty expertise include:

*   education
*   family
*   health
*   migration
*   race and ethnicity
*   social networks
*   urban sociology

Faculty members have particular strengths in advanced statistical methods, comparative research and qualitative methods.",https://thesanfordschool.asu.edu/sociology-phd,,PhD,"Sociology, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Science in software engineering program is designed for students with an undergraduate degree in computer science, software engineering, computer systems engineering or a very closely related field. It provides a foundation in the fundamentals of software engineering, with opportunities for students to specialize in areas of their interest. The curriculum focuses on preparing students for an industrial career or for advanced studies in a doctoral program.

The program helps students develop a strong foundation in software engineering principles, with emphasis on an engineering approach to the development of complex software-intensive systems.

Students learn how to:
apply lifecycle models, including requirements engineering, design, implementation and verification and validation
apply project management principles and practices
apply software quality assurance principles and practices
evaluate and select appropriate technologies for a given project
function as effective members of a software development team

The curriculum is structured to provide an in-depth study of specific software engineering topics and a comprehensive educational experience. This is accomplished through a selection of core courses and elective courses that cover all aspects of the software engineering process. Students have the opportunity to take specialized courses in areas such as:
cloud-native and microservice applications
distributed and dependable systems
DevOps and DevSecOps
embedded software systems
enterprise software systems
formal methods
mobile and web applications
model-based development
search-based software engineering
security engineering
software architecture and design patterns
software project, process and quality management
software testing and analysis

The program culminates in an applied project or a thesis. In the applied project, students use the knowledge and skills they have gained in the program to solve a real-world problem. In the thesis, students conduct research on a specific topic in software engineering and write a scholarly paper that presents their findings.",https://degrees.apps.asu.edu/masters-phd/software-engineering-ms,,Masters,"Software Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Early Childhood Special Education, Mild to Moderate Disabilities","The MA in special education from Mary Lou Fulton Teachers College provides teachers and other professionals with advanced knowledge and skills for serving children, youth and adults with exceptionalities. This program offers two concentrations that lead to teacher certification in either mild to moderate disabilities or early childhood special education.

This master's degree program is offered entirely online and features the same high-quality instruction and curricula as the immersion program. Graduates become leaders in the field of special education, advocates for individuals with exceptionalities and their families, and collaborators with other professionals.

The special education MA is offered as an ASU Sync program. Students learn from faculty members who are nationally and internationally recognized for their contributions to research and practice in the field of special education. Students learn in a collaborative environment with their peers and program faculty and are prepared to work with a diverse student population in various school settings.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/EDSPLMA,,,"Special Education, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MS program in speech and hearing science is a nonclinical degree that provides students with a broad base of knowledge in the processes of human communication and its disorders. Students gain a deep understanding of the fundamental processes of speech, language and hearing.

The program provides students with the advanced knowledge and skills necessary to pursue doctoral study in speech and hearing science, audiology or speech-language pathology or to work in a variety of settings.

Students learn from faculty members who are leaders in the fields of audiology and speech-language pathology and who are making a difference in the lives of individuals with communication challenges. They are active in research and provide excellent mentorship to students in the program.",https://degrees.apps.asu.edu/masters-phd/program/ASSHSMS,"The master's degree program (MS) in speech-language pathology at Arizona State University is accredited by the Council on Academic Accreditation in Audiology and Speech-Language Pathology of the American Speech-Language-Hearing Association, 2200 Research Boulevard, #310, Rockville, MD 20850, 800-498-2071 or 301-296-5700.",,"Speech and Hearing Science, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Sports Law and Business program is the only master's degree program in the nation that combines sports law and business in a single curriculum and is part of a law school. The Sandra Day O'Connor College of Law's Sports Law and Business program brings together the legal and business worlds to provide students with a unique and effective education. The curriculum includes sports-specific law and business courses and unparalleled externship opportunities. Taught by faculty with extensive experience in the sports industry, the program gives students the tools to take on leadership roles.

The Master of Sports Law and Business degree provides a deep understanding of the interplay between sports, law and business. Students learn a broad base of sports-related law and business concepts that they apply to real-life situations through project-based learning and an externship.

Students can also choose to focus on a particular area within the sports industry, such as:

NCAA rules and compliance
negotiation and alternative dispute resolution
professional and amateur sports law
sports media and business operations

These areas and others are addressed through both the curriculum and externships.

Through the program's extensive and expanding list of relationships with national and international sports organizations, students have opportunities to interact with top professionals. Graduates are prepared to succeed in the multifaceted sports industry.",https://degrees.apps.asu.edu/masters-phd/major/ASUSLBMSLB,,,"Sports Law and Business, MSLB",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MS program in statistics provides students with a broad-based foundation in applied and theoretical statistics. Graduates of the program are well prepared for careers as professional statisticians in business, government and industry or to pursue doctoral degrees in statistics or a related field.

The statistics master's degree program is flexible and may be tailored to emphasize specific areas of application, such as:
biostatistics
computational statistics
environmental statistics
quality and reliability
statistics for business and economics
theoretical statistics

The statistics faculty in the School of Mathematical and Statistical Sciences are experts in a wide variety of areas, including:
Bayesian statistics
biostatistics and bioinformatics
computational statistics
design of experiments
environmental and ecological statistics
high-dimensional data analysis
longitudinal data analysis
modern regression
quality control and reliability
statistical genetics
theory of statistics
time series analysis",https://sciml.asu.edu/degree/statistics-ms,,,"Statistics, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Arts in sustainability is a research-focused, thesis-based program. The curriculum provides students with a strong background in the theories and concepts of sustainability and equips them with the qualitative and quantitative analytical skills needed for careers that create and maintain sustainable systems.

The program provides an opportunity for students to pursue a specific area of interest within sustainability. Areas of study within the school include:

    cities and communities
    consumption and behavior
    decision-making under uncertainty
    energy, materials and technology
    equity and environmental justice
    food systems
    future studies
    governance and policy
    international development
    social transformations
    water

The transdisciplinary School of Sustainability is a hub for sustainability education and research at ASU. Its mission is to develop and share knowledge and to create and implement solutions to the most pressing sustainability challenges. The curriculum, developed by a world-class faculty of scholars and practitioners, trains the next generation of leaders and professionals to bridge the gap between scientific knowledge and practical application. Students learn to think in a systems-based, holistic way and to address the social, economic and environmental aspects of any challenge. The program prepares graduates who can create and implement sustainability solutions in a wide range of contexts.",https://degrees.apps.asu.edu/masters-phd/program/TSSUSMA,,,"Sustainability, MA",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Ecosystems sustainability', 'Policy and governance in sustainable systems', 'Sustainable energy, materials and technology', 'Sustainable food systems', 'Urban sustainability']","The Master of Science in sustainability is a research-oriented degree program in the School of Sustainability. The program provides students with a substantive, transdisciplinary education in sustainability and problem-solving, with a focus on conducting research. The MS program culminates in a thesis or a capstone in the form of a publishable paper.

The curriculum includes a core of three required courses along with a set of methods courses and electives to complement the thesis or capstone project. Students learn from a renowned community of sustainability scholars and scientists and gain invaluable experience from the research they conduct. Each student also works with a faculty mentor for guidance.

Students in the Master of Science program select one of five tracks:
Ecosystems sustainability
Policy and governance in sustainable systems
Sustainable energy, materials and technology
Sustainable food systems
Urban sustainability

The MS in sustainability program is ideal for students who are interested in a research-based career and for graduates who go on to pursue a doctoral degree.",https://degrees.apps.asu.edu/masters-phd/sustainability-ms,,MS,"Sustainability, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"Urban sustainability, Ecosystem sustainability, Policy and governance in sustainable systems, Social transformations in sustainability, Sustainable energy, materials and technology","The PhD program in sustainability prepares the next generation of scholar-activists to understand, research and develop solutions for the complex environmental, economic, social and cultural challenges of the 21st century. The curriculum provides a broad understanding of the concepts and methods of sustainability and an in-depth understanding of one or more related fields. The program promotes interdisciplinary connections with other ASU schools and departments. Graduates of this program are well prepared for a wide variety of careers in academia, government and industry.

The degree program offers five unique tracks:

Urban sustainability
Ecosystem sustainability
Policy and governance in sustainable systems
Social transformations in sustainability
Sustainable energy, materials and technology

Each of these tracks provides a lens through which students can view the world's pressing sustainability problems and potential solutions, as well as a focus from which to structure their own coursework, research and dissertation.

The program encourages students to move beyond the traditional academic disciplines to gain a deeper understanding of the complex interactions of human and natural systems. Sustainability scholars are problem-solvers who can cross traditional academic boundaries, integrate different kinds of knowledge, and link scholarship to real-world engagement.",https://degrees.apps.asu.edu/masters-phd/sustainability,,,"Sustainability, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The MS program in sustainable engineering is a transdisciplinary graduate degree program dedicated to addressing complex environmental, societal and economic problems. Students learn the tools of sustainability science and engineering with the goal of ensuring future human well-being and protecting the quality of life, the natural resource base and the ecological systems of the planet.

Students are educated on critical concepts and methods, such as:
- circular economy
- earth systems engineering and management
- industrial ecology
- life cycle assessment
- pollution prevention and control
- sustainable development
- systems thinking

The program provides a broad education through its core courses, while also allowing students to specialize through technical electives. Students can complete a thesis or a nonthesis option. The nonthesis option requires an applied project.",https://degrees.apps.asu.edu/masters-phd/sustainable-engineering-ms,,,"Sustainable Engineering, MS",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The systems engineering PhD program is for students who want to develop a fundamental understanding of systems theories and methodologies in order to address complex, real-world engineering and socio-technical problems.

The doctoral program in systems engineering provides the skills and knowledge necessary to perform advanced research in specialized areas of systems engineering and to successfully pursue research and development careers in academia, industry and government. The curriculum allows students to gain a strong foundation in the concepts of systems engineering and also provides flexibility for students to pursue their own research interests. Under the guidance of a faculty advisor, students choose electives in a specialized area that prepares them for dissertation research. The core coursework consists of a common set of subjects related to the fundamentals of systems engineering, and the program culminates with a dissertation that demonstrates a significant and original contribution to the field.",https://semte.engineering.asu.edu/systems-engineering-phd/,,PhD,"Systems Engineering, PhD",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
"['Elementary Education', 'Secondary Education (English)', 'Secondary Education (History)', 'Secondary Education (Mathematics)', 'Secondary Education (Science)']","The MEd program in teaching is a graduate-level program that leads to a recommendation for an initial Arizona teaching certificate in secondary or elementary education.

This master's degree program is designed for students with a bachelor's degree in a field other than education who want to pursue a career in teaching. The program offers secondary education certification in the content areas of English, history, mathematics, political science or science (biology, chemistry, earth and space science, general science or physics). The program also offers elementary education certification for grades K–8.

Students work in collaborative cohorts with a group of approximately 25 students. Faculty members work with these small groups to provide an intensive, high-quality learning experience. The programs for both elementary and secondary education certification consist of a combination of coursework and a full-time, yearlong residency in a K–12 school. Upon completion of the program, students earn their master's degree and a recommendation for an Arizona teaching certificate.

The secondary education certification program places an emphasis on preparing teachers to work with the diverse student populations typically found in middle school and high school settings in Arizona. The elementary education certification program places an emphasis on preparing teachers to work with the diverse student populations typically found in K–8 school settings in Arizona.",https://degrees.apps.asu.edu/masters-phd/major/ASU00/EDTEACMED,The Mary Lou Fulton Teachers College is accredited by the American Psychological Association and the Council for the Accreditation of Educator Preparation.,,"Teaching, MEd",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,"The Master of Teaching English to Speakers of Other Languages program provides students with a strong foundation in the theory and practice of second language teaching, learning and assessment. The degree prepares graduates for a wide range of English language teaching positions in the U.S. and abroad, including teaching in:

community language programs
immigrant and refugee resettlement organizations
private language schools
K-12 school systems (with appropriate state certification)
community colleges
universities
a variety of institutions abroad

Students learn from and collaborate with world-class faculty in the Department of English and have the opportunity to participate in cutting-edge research in linguistics and applied linguistics. Students are also supported in pursuing professional development opportunities like presenting at academic conferences and getting involved in professional organizations.

This program is offered by the Department of English, an academic unit of The College of Liberal Arts and Sciences, and is one of the largest and most productive English departments in the U.S. The department is home to more than 300 award-winning faculty members who are national and international leaders in their fields.

ASU is a broadly diverse, service-oriented and community-engaged university. U.S. News & World Report has ranked ASU No. 1 among the Most Innovative Schools in America for the ninth consecutive year, and it is the highest-ranked university in the U.S. for innovation.",https://degrees.apps.asu.edu/masters-phd/program/ASULINMTESOL,,,"Teaching English to Speakers of Other Languages, MTESOL",https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
