Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,PhD in Public Health,,,,,Doctoral,Fall,,,,,Required,,,"To be eligible to apply to the PhD, an applicant must meet the minimum academic requirements: General requirements for admission to graduate study are that the applicant hold the degree of Bachelor of Arts, Letters, Philosophy, or Science (or an acceptable equivalent) from an accredited academic institution with degree standards equivalent to those of the University of California. A minimum undergraduate grade point average of at least B (3.0 on a 4.0 scale) is required. Applicants must submit both the UCI Application for Graduate Admission and the School of Public Health Application Service (SOPHAS) application in order to be considered for admission. Evaluations of applicant files for admission to the Ph.D. program will consist of an assessment of transcripts of previous academic work, statement of purpose, letters of recommendation, and other relevant qualifications. [18]",Not Required,,True,False,,,,,,,,,,,,,,,,,,Joe C. Wen School of Population and Public Health,,,,,,,,"['Global Health', 'Disease Prevention', 'Biobehavioral Mechanisms of Health']","The distinct mission of the Ph.D. in Public Health is to train graduate students to conduct original research on the determinants of health status of populations, and the translation of such knowledge to improve health and prevent disease and disability. Graduates of the Ph.D. program will be prepared for independent and collaborative research careers, and to teach at advanced levels of instruction. Students who complete the research training program will create new knowledge through a deep understanding of the theoretical underpinnings of public health challenges, research methods, and their application to contemporary and emerging trends in public health.",,https://grad.uci.edu/admissions/degree-programs/,"The Council on Education for Public Health (CEPH) is an independent agency recognized by the U.S. Department of Education to accredit schools and programs of public health. UC Irvine Public Health was initially accredited as a Program of Public Health in October 2012. In July 2018, CEPH acted to re-accredit. [15] Please note that the Biobehavioral Mechanisms of Health concentration is not yet accredited by the Council on Education for Public Health. [5]",,,,True,8,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, teaching assistantships, research assistantships and faculty training grants. [13]",,,,,,,
,Master of Science in Medical Science,,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,
,Doctor of Medicine,,,,,Doctoral,,,,,Not Required,Required,Not Required,REQUIRED,"To be considered for admission into the UCI School of Medicine, applicants must meet the following requirements. All applicants must complete the American Medical Colleges Application Service (AMCAS) application between June 1-Nov. 1, of the application year for the following year's entering class. A minimum of three years (90 semester units) of undergraduate coursework, including a minimum of one full-time year at an accredited U.S. college or university. Applicants must receive a Bachelor's degree or equivalent from a U.S. accredited college or university by the time of matriculation. All prerequisite courses listed as 'in progress' on the AMCAS application and UCI School of Medicine Secondary Application must be successfully completed by July 15 of the matriculation year. The Medical College Admissions Test (MCAT) must have been taken within the three years preceding June 1 of the application year and no later than Sept. 30 of the application year. [2]",Not Required,,False,False,True,False,False,False,,True,False,False,True,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Biotechnology,,,,,Graduate,,,,,,,Optional,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"The Master of Science in Biotechnology Management (MSBTM) at the University of California, Irvine is an interdisciplinary program jointly offered by the Charlie Dunlop School of Biological Sciences, The Paul Merage School of Business, and The Henry Samueli School of Engineering. [1, 2] The program is designed to prepare scientists for leadership roles in biotechnology, pharmaceutical, and biomedical device-based companies by providing advanced training in both biotechnology and business management. [1, 12] The curriculum is a combination of graduate-level science courses, courses with MBA students, and a minimum of two quarters of independent research in a faculty laboratory. [1] Students learn to approach product development challenges by creating business plans and participating in consulting projects. [6] The curriculum also addresses management issues in the biotech industry, such as finance, product development, project management, regulatory affairs, and ethics. [2, 6]",,https://grad.uci.edu/admissions/degree-programs/,"The Paul Merage School of Business, a partner in the MSBTM program, is accredited by the Association to Advance Collegiate Schools of Business (AACSB). [3, 4, 9]",,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Ecology and Evolutionary Biology,,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Genetic Counseling,,,,,Graduate,Fall,,,December 18,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Medicine,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,False,False,8,,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Master of Science in Mathematical, Computational, and Systems Biology",,,,,Graduate,Fall,,,,,Required,Not Required,REQUIRED,"Applicants are evaluated on the basis of their prior academic record and their potential for creative research and teaching, as demonstrated in submitted application materials. [4] Application materials include official university transcripts, three letters of recommendation, a Statement of Purpose, and a Personal History Statement. [4, 5] Applicants are expected to hold a Bachelor's degree in one of the Science, Technology, Engineering, and Mathematics (STEM) fields. [10] The curriculum is designed for students who have had mathematical training comparable to a standard one-year university-level calculus course and a lower-division university course in elementary differential equations and linear algebra. [5] Exceptional students not meeting these prerequisites may be admitted on the condition that they fulfill these requirements during the first fall quarter or the preceding summer. [5]",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"Center for Complex Biological Systems (participating departments include Biomedical Engineering, Biological Chemistry, Computer Science, Developmental and Cell Biology, Ecology and Evolutionary Biology, Mathematics, Microbiology and Molecular Genetics, Molecular Biology and Biochemistry, Chemistry, and Physics)",,,,,,,,,"The graduate program in Mathematical, Computational, and Systems Biology (MCSB) is designed to meet the interdisciplinary training challenges of modern biology and function in concert with existing departmental programs (Departmental option) or as an individually tailored program (stand-alone option) leading to a M.S. degree. [5] The degree program provides students with both opportunity for rigorous training toward research careers in areas related to systems biology and flexibility through individualized faculty counseling on curricular needs, and access to a diverse group of affiliated faculty and research projects from member departments. [5]",,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,"PhD in Mathematical, Computational, and Systems Biology",,,,,Doctoral,Fall,,"October 1, 2024","December 10, 2024",Not Required,Required,,,"Applicants are expected to hold a Bachelor's degree in one of the Science, Technology, Engineering, and Mathematics (STEM) fields. [8] Applicants are evaluated on the basis of their prior academic record and their potential for creative research and teaching, as demonstrated in submitted application materials (official university transcripts, letters of recommendation, GRE scores, and statement of purpose). [8]",Not Required,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"Center for Complex Biological Systems, School of Biological Sciences","During the first year of Ph.D. study, the MCSB program provides complete financial support to admitted students, which includes an annual stipend, as well as full tuition and fee remission, including health benefits.","During the first year of Ph.D. study, the MCSB program provides complete financial support to admitted students, which includes an annual stipend, as well as full tuition and fee remission, including health benefits. [8]",,,,,,,"The graduate program in Mathematical, Computational, and Systems Biology (MCSB) is designed to meet the interdisciplinary training challenges of modern biology and function in concert with existing departmental programs (Departmental option) or as an individually tailored program (stand-alone option) leading to a Ph.D. degree. [3] The goal of the program is to provide students from a variety of educational backgrounds with Ph.D. training suitable for research careers in the nascent field of Systems Biology. [1, 4] The program emphasizes in-depth classroom study, interdisciplinary research rotations, and individualized advising. [1, 4] The degree program provides students with both opportunity for rigorous training toward research careers in areas related to systems biology and flexibility through individualized faculty counseling on curricular needs, and access to a diverse group of affiliated faculty and research projects from member departments. [3] Current member departments include Biomedical Engineering, Biological Chemistry, Computer Science, Developmental and Cell Biology, Ecology and Evolutionary Biology, Mathematics, Microbiology and Molecular Genetics, Molecular Biology and Biochemistry, Chemistry, and Physics. [3]",,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Earth System Science,,,,,Graduate,,,,,Not Required,Required,Not Required,REQUIRED,"Students are admitted to the Ph.D. program only; the master's degree may be awarded upon progress to the Ph.D. [8] Application requirements for the Earth System Science graduate program include an online application, three letters of recommendation, a Statement of Purpose, and a Personal History Statement. [11]",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,PhD in Earth System Science,,,,,Doctoral,,,,,,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,Emphasis at the graduate level is on the Ph.D. degree; the master's degree may be awarded to Ph.D. students after fulfillment of the requirements. [10],,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Chemistry,,,,,Graduate,,,,,Required,Required,Optional,REQUIRED,"Applicants to the Ph.D. program in Chemistry are expected to submit a Statement of Purpose, a Curriculum Vitae, and a minimum of three letters of recommendation. A Personal History Statement is optional but strongly recommended. [4] Unofficial transcripts from all institutions attended since high school are also required. [4]",Not Required,,True,False,False,False,False,False,,True,,,,True,True,True,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7,,,53.0,,80,,,,,,,,,,,,,,,,,,,,
,PhD in Chemistry,,,,,Doctoral,,,,,,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,"['Analytical', 'Inorganic', 'Organic', 'Physical']","The PhD a chemistry a se oferi în primul rând un grad de cercetare. Acesta este acordat studenților care au demonstrat competență în planificarea și desfășurarea cercetării originale în domeniul chimiei, au demonstrat o familiaritate largă cu știința chimiei, înțelegere în aplicarea metodei științifice și au dobândit o cunoaștere aprofundată a domeniului lor de specializare. Studenții își construiesc o bază solidă în toate cele patru domenii de bază ale chimiei (analitică, anorganică, organică și fizică) și o cunoaștere aprofundată a domeniului de specializare ales. În prima parte a programului de doctorat, studenții urmează cel puțin un curs formal în fiecare dintre domeniile de bază ale chimiei, așa cum este prezentat în cerințele de curs de mai jos. Cursurile trebuie finalizate cu succes (B- sau mai bine) până la sfârșitul celui de-al treilea semestru. Deoarece cercetarea originală este cerința principală pentru diploma de doctorat, un student își alege un supervizor de cercetare și începe cercetarea înainte de sfârșitul primului an. Studentul și supervizorul de cercetare selectează apoi doi membri ai facultății pentru a servi ca Comitet de Cercetare Doctorală al studentului. Comitetul, în colaborare cu consilierul de cercetare al studentului, preia funcția de consiliere de la comitetul de absolvenți și ghidează activitatea studentului pentru a promova dezvoltarea ca investigator independent. Astfel, în plus față de cercetare, fiecare student trebuie să îndeplinească următoarele cerințe: Serviciu ca asistent didactic; Actualizări regulate ale progresului cu un Comitet de Cercetare al facultății; Un seminar departamental; Susținerea unei propuneri de cercetare originale. Finalizarea unei disertații care raportează lucrări semnificative de calitate publicabilă.",,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Mathematics,,,,,Graduate,,,,,,,,REQUIRED,,,,,,False,False,False,False,,True,,,,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,PhD in Mathematics,,,,,Doctoral,,,,,,,GRE,REQUIRED,"All applicants are required to complete the online application, pay a non-refundable application fee ($135 for U.S. Citizens and lawful U.S. Permanent Residents, and $155 for all other applicants), and upload scanned copies of transcripts from all post-secondary institutions attended. [3] Letters of recommendation are also a required component and must be submitted directly by the recommender. [3]",,,False,True,False,False,True,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Science in Physics,,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,False,True,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,53.0,,80,,,,,,,,,,,,,,,,,,,,
,PhD in Physics,,,,,Doctoral,,,,,Required,Required,,,"In addition to the online application and application fee, the following are required for all applicants: Transcripts from all institutions attended since high school, and three letters of recommendation. [10] Applicants whose primary language is not English are also required to demonstrate proficiency by taking the Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS). [10]",Not Required,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,"['Chemical, Applied, and Materials Physics', 'Astronomy and Astrophysics']"," The department offers three graduate programs: a Ph.D. in Physics, a Ph.D. in Physics with a concentration in Chemical, Applied, and Materials Physics (ChAMP), and a Ph.D. in Physics with a concentration in Astronomy and Astrophysics. These degrees are awarded in recognition of demonstrated knowledge of the basic facts and theories of physics and of a demonstrated capacity for independent research. Active programs of research are underway in particle physics, nanophysics, biophysics, medical physics, condensed matter physics, low-temperature physics, plasma physics, gravitational physics, astrophysics, and cosmology. In general, graduate study in the physics Ph.D. program is expected to be a full-time activity.",,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Master of Advanced Study in Criminology, Law and Society",,,,,Graduate,Fall,,,"Priority Deadline: March 1, 2026; Final Deadline: May 15, 2026. [2]",,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Social Ecology,"$16,687/Year",,,,,,,,"The Master of Advanced Study (M.A.S.) in Criminology, Law and Society, the first online degree program at the University of California, prepares professionals for leadership positions in criminal justice and the legal professions. [1, 2] The curriculum emphasizes theoretical and practical applications central to crime and its control, social policy, and the law. [1, 2] In keeping with one of the main tenets of the School of Social Ecology, students approach topics from a multidisciplinary perspective. [1, 3] This program is ideally suited for professionals interested in obtaining positions in or currently working in the criminal justice or legal fields and who are seeking a graduate degree for career advancement. [1] The program consists of 52 units of course work which is completed sequentially in two years (6 quarters). [1, 12] An optional one-week in-residence introductory course is scheduled right before fall quarter. [1] In lieu of a thesis, students are required to take a capstone course, ""Social Problems, Law and Policy,"" in the winter quarter of the second year of study. [1] In addition to the capstone course, students take two other required courses (CRM/LAW C214: Research Methods and CRM/LAW C215: Statistics) and choose from elective courses to fulfill the remaining 40 units. [1] The M.A.S. is awarded upon completion of 13 courses (52 units). [1]",,https://grad.uci.edu/admissions/degree-programs/,"UC Irvine is fully accredited by the Senior Commission of the Western Association of Schools and Colleges(WSCUC), California's regional accrediting agency. [12]",,,,,8,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,Federal Direct Student Loans. [6],,,,,,,
,"PhD in Criminology, Law and Society",,,,,Doctoral,Fall,,September 2025,2025-12-15T00:00:00.000Z,,,,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Social Ecology,,,,,,,,"['Asian American Studies', 'Critical Theory Emphasis', 'Graduate Feminist Emphasis', 'Race and Justice Studies Emphasis', 'Program in Law and Graduate Studies (J.D./Ph.D.)']","​​The Ph.D. program in Criminology, Law and Society is ranked #2 in the US News and World Reports rankings. [1] The program focuses on the causes, manifestations, and consequences of crime; the impacts of crime on society; social regulation; the civil justice system; the social and cultural contexts of law; and the interactive effects of law and society. [1] With high-caliber faculty and an interdisciplinary perspective, the program aims to develop students' theoretical and methodological sophistication to prepare them for faculty positions at major universities and colleges or for research, training, and administrative work in the justice system. [1] Students examine issues related to the etiology of crime, the process of changing criminal behavior, social regulation, the civil justice system, and the social and cultural context of law. [6] They gain familiarity with a number of subjects including sentencing; crime rates; modes of modifying criminal behavior; police behavior; policies against hate crimes; race and social inequality; behavior of courts, juries, and regulatory agencies; immigration lawmaking and application; and the interaction among law, culture, and identity. [6]",,https://grad.uci.edu/admissions/degree-programs/,,,,,,8,4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,Teaching Assistantships and Research Assistantships,,,,,,,
,Master of Legal and Forensic Psychology,,,,,Graduate,Fall,,,"The priority deadline is March 1, 2026. Completed applications received after March 1, 2026 will be reviewed on a rolling basis through May 15, 2026. [14]",,,Not Required,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Social Ecology,"$16,284/Year","$16,284/Year",,,,,,,"The Master of Legal and Forensic Psychology (MLFP) is an interdisciplinary program offered in collaboration between the Department of Psychology and the Department of Criminology, Law and Society. [3, 5] It focuses on the intersection of psychology and legal issues, emphasizing the use of psychological principles, theories, and research to better understand legal processes and systems. [3, 5] The curriculum is designed for professionals or recent graduates and integrates facets of psychology, forensics, and the law. [3, 4] Students are immersed in scholarship, theory testing, and public service relevant to individual experiences in legal contexts. [4] The program prepares students for a wide range of careers in academic settings, research institutes, government agencies, and various public and private organizations. [3]",,https://grad.uci.edu/admissions/degree-programs/,WSCUC Accredited with three commendations. [11],,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,Program-specific scholarships are available. [19],,,,,,,
,Master of Public Policy,,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PhD in Social Ecology,,,,,Doctoral,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,"The training program that leads to the Ph.D. in Social Ecology allows students to develop- a-tail-ored course of graduate study that draws upon the knowledge of several traditional academic disciplines. The emphases of this training program are in keeping with the academic mission of the School, namely, its emphases on an interdisciplinary approach to theory and research, and the application of research to policy and intervention. Students are encouraged to integrate the diverse theoretical and methodological insights of several disciplines to analyze important psychological, social, legal and environmental problems from a perspective of breadth as well as depth. [1]",,https://grad.uci.edu/admissions/degree-programs/,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Urban and Regional Planning,,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Master of Urban and Regional Planning (M.U.R.P) provides students with a rigorous intellectual foundation and critical analytical skills that prepare them to work in public, private, and non-governmental planning and related fields. [2] The program is fully accredited by the national Planning Accreditation Board and has more than a dozen full-time core faculty. [2] Students gain knowledge of planning problems and practices through a series of courses related to the environmental, economic, and social challenges in Southern California, and the United States, as well as other national contexts. [2] The UCI MURP program does not require a declared area of concentration, which allows students the opportunity to develop as generalists or to focus in specific planning areas. [3] Students may choose from elective courses in topics such as housing and community development, international development planning, environmental planning, transportation planning, and urban design. [2]",,https://grad.uci.edu/admissions/degree-programs/,"The Master of Urban and Regional Planning program is fully accredited by the Planning Accreditation Board (PAB). [3, 4] The PAB has accredited UCI's MURP degree for a seven-year term, the longest term possible, effective January 1, 2022. [4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Cognitive Sciences,,,,,Graduate,Fall,,,"December 1, 2025",,,,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,School of Social Sciences,,"$14,262 (California residents), $29,364 (Non-residents) per year",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,8,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,"Teaching Assistantship, Research Assistantship, Fellowship",,,,,,,
,PhD in Cognitive Sciences,,,,,Doctoral,Fall,,Early October,December 1,,,Optional,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Social Sciences,,,,,,,,"The Ph.D. in Cognitive Sciences offers a Concentration in Cognitive Neuroscience. Additionally, a Joint M.S. in Statistics and Ph.D. in Cognitive Sciences Program is available for current students in the Ph.D. program. [6, 9]","The Ph.D. program in Cognitive Sciences at the University of California, Irvine, prepares students for research and teaching careers in academia, industry, and government. [9] The program is known as one of the world's leading centers for mathematically oriented research in cognitive sciences and places a strong emphasis on modern experimental and theoretical research techniques to study the human mind and brain. [9] Students are provided with hands-on research experience and are equipped with sophisticated mathematical and computing skills. [9] The department uses a combination of innovative approaches with modern tools like EEG, fMRI, robotics, computational methods, big data, and Bayesian statistics to study fundamental human abilities such as attention, memory, language, decision making, and problem solving. [6] The program offers research strengths in computational and mathematical cognitive modeling, cognitive neuroscience, visual and auditory perception, attention, development, memory, language, and judgment and decision making. [6] While pursuing their Ph.D., students have the opportunity to earn a master's degree in Cognitive Sciences, Cognitive Neuroscience, or, through a joint program, an M.S. in Statistics. [6, 9]",,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,Overall score of 7 or better; no section below 6; score of 8 or better on the speaking section.,,,,,Overall score of 80 or higher; score of 26 or better on the speaking section.,,,,,,,,,,,,,"fellowships, teaching assistantships, research assistantships",,,,,,,
,Master of Science in Cognitive Neuroscience,,,,,Graduate,,,,,,Required,,,"The University of California, Irvine, does not offer a direct Master of Science in Cognitive Neuroscience program. However, students admitted to the Ph.D. program in Cognitive Sciences can earn an M.S. in Cognitive Neuroscience. [6] Standard requirements for admission to the Ph.D. program include a statement of purpose, a personal statement, official transcripts of all college coursework, and at least three letters of recommendation. [2] Suitable undergraduate degrees include those in psychology, cognitive science, biology, computer science, mathematics, statistics, engineering, physical sciences, linguistics, philosophy, or related fields. [2] While not a strict requirement for admission, it is highly desirable for applicants to have a background in mathematics equivalent to at least one year of calculus and some knowledge of computer programming. [3]",Not Required,,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Arts in Economics,,,,,Graduate,,,,,,,GRE,REQUIRED,,,,,,False,False,True,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
,PhD in Economics,,,,,Doctoral,Fall,,,December 15,,,Optional,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,School of Social Sciences,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,4.0,3,8% (average for Fall 2019 - Fall 2023) [14],,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,"Fellowships, Research Assistantships, Teaching Assistantships",,,,,,,
,"Master of Arts in Philosophy, Political Science, Economics",,,,,Graduate,,,,,,,,NOT REQUIRED,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Arts in Social Science,,,,,Graduate,Fall,,We will begin accepting applications in early October 2025 for Fall 2026 admission. [13],"December 1, 2025",,,,,,,,,,,,,,,,,,,,,,,,,,,School of Social Sciences,"$25,178.34/Year for California residents. Non-residents pay an additional $15,102 in supplemental tuition per year.","$25,178.34/Year for California residents. Non-residents pay an additional $15,102 in supplemental tuition per year. [5]",,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,"A graduate student is subject to academic disqualification if they accumulate a combination of more than eight units of 'I' (Incomplete), 'U' (Unsatisfactory), and/or 'F' (Fail) grades. [17]",4.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A specific scholarship like the Graduate Scholar Success Fund provides a $1,500 stipend. [27]",,"Fellowships, Teaching and Research Assistantships, Federal and/or Private Loans, Grants, and Work-Study. [6, 21, 22]",,,,,,,
,Master of Business Administration,,,,,Graduate,,,,,,,Optional,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,7.0,,,,,80,,,,,,,,,,,,,,,,,,,,
,Master of Professional Accountancy,,,,,Graduate,,,,,,,Optional,REQUIRED,,,,,,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uci.edu/admissions/degree-programs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,80,,,,,,,,,,,,,,,,,,,,
